game_id,team,inning,score
96,1,6,1
96,0,7,0
96,1,7,2
96,0,8,0
96,1,8,0
96,0,9,2
96,1,9,0
97,0,1,0
97,1,1,2
97,0,2,0
97,1,2,0
97,0,3,0
97,1,3,5
97,0,4,0
97,1,4,1
97,0,5,0
97,1,5,0
97,0,6,1
97,1,6,2
97,0,7,0
97,1,7,2
97,0,8,0
97,1,8,0
97,0,9,0
97,1,9,0
98,0,1,2
98,1,1,0
98,0,2,0
98,1,2,0
98,0,3,3
98,1,3,0
98,0,4,0
98,1,4,0
98,0,5,1
98,1,5,0
98,0,6,0
98,1,6,0
98,0,7,0
98,1,7,0
98,0,8,0
98,1,8,0
98,0,9,0
98,1,9,0
99,0,1,0
99,1,1,1
99,0,2,0
99,1,2,0
99,0,3,0
99,1,3,0
99,0,4,0
99,1,4,0
99,0,5,0
99,1,5,0
99,0,6,0
99,1,6,0
99,0,7,0
99,1,7,0
99,0,8,0
99,1,8,0
99,0,9,1
99,1,9,0
99,0,10,0
99,1,10,0
99,0,11,0
99,1,11,0
99,0,12,2
99,1,12,0
100,0,1,0
100,1,1,1
100,0,2,0
100,1,2,0
100,0,3,0
100,1,3,0
100,0,4,0
100,1,4,3
100,0,5,1
100,1,5,0
100,0,6,0
100,1,6,0
100,0,7,0
100,1,7,0
100,0,8,0
100,1,8,0
100,0,9,1
100,1,9,0
101,0,1,1
101,1,1,2
101,0,2,0
101,1,2,0
101,0,3,0
101,1,3,3
101,0,4,1
101,1,4,0
101,0,5,2
101,1,5,0
101,0,6,0
101,1,6,0
101,0,7,0
101,1,7,0
101,0,8,0
101,1,8,0
101,0,9,0
101,1,9,0
102,0,1,1
102,1,1,0
102,0,2,0
102,1,2,0
102,0,3,0
102,1,3,0
102,0,4,0
102,1,4,2
102,0,5,0
102,1,5,0
102,0,6,0
102,1,6,0
102,0,7,1
102,1,7,0
102,0,8,2
102,1,8,0
102,0,9,0
102,1,9,1
103,0,1,1
103,1,1,0
103,0,2,1
103,1,2,1
103,0,3,3
103,1,3,0
103,0,4,0
103,1,4,0
103,0,5,0
103,1,5,0
103,0,6,0
103,1,6,0
103,0,7,0
103,1,7,0
103,0,8,0
103,1,8,0
103,0,9,4
103,1,9,0
104,0,1,0
104,1,1,2
104,0,2,0
104,1,2,0
104,0,3,0
104,1,3,1
104,0,4,0
104,1,4,0
104,0,5,0
104,1,5,0
104,0,6,0
104,1,6,0
104,0,7,1
104,1,7,0
104,0,8,1
104,1,8,0
104,0,9,0
104,1,9,0
105,0,1,0
105,1,1,0
105,0,2,0
105,1,2,0
105,0,3,0
105,1,3,0
105,0,4,3
105,1,4,0
105,0,5,0
105,1,5,0
105,0,6,1
105,1,6,0
105,0,7,0
105,1,7,2
105,0,8,0
105,1,8,0
105,0,9,0
105,1,9,0
106,0,1,0
106,1,1,0
106,0,2,0
106,1,2,0
106,0,3,0
106,1,3,0
106,0,4,0
106,1,4,1
106,0,5,0
106,1,5,0
106,0,6,0
106,1,6,1
106,0,7,1
106,1,7,1
106,0,8,0
106,1,8,0
106,0,9,0
106,1,9,0
107,0,1,0
107,1,1,0
107,0,2,0
107,1,2,0
107,0,3,0
107,1,3,0
107,0,4,0
107,1,4,0
107,0,5,0
107,1,5,0
107,0,6,1
107,1,6,0
107,0,7,0
107,1,7,0
107,0,8,1
107,1,8,0
107,0,9,0
107,1,9,1
108,0,1,1
108,1,1,0
108,0,2,0
108,1,2,0
108,0,3,0
108,1,3,1
108,0,4,1
108,1,4,0
108,0,5,3
108,1,5,0
108,0,6,1
108,1,6,0
108,0,7,0
108,1,7,0
108,0,8,2
108,1,8,0
108,0,9,0
108,1,9,1
109,0,1,0
109,1,1,1
109,0,2,0
109,1,2,0
109,0,3,0
109,1,3,0
109,0,4,1
109,1,4,1
109,0,5,0
109,1,5,0
109,0,6,2
109,1,6,0
109,0,7,0
109,1,7,0
109,0,8,1
109,1,8,0
109,0,9,0
109,1,9,0
110,0,1,2
110,1,1,0
110,0,2,0
110,1,2,0
110,0,3,0
110,1,3,0
110,0,4,0
110,1,4,0
110,0,5,0
110,1,5,2
110,0,6,1
110,1,6,0
110,0,7,0
110,1,7,0
110,0,8,0
110,1,8,0
110,0,9,0
110,1,9,3
111,0,1,4
111,1,1,0
111,0,2,0
111,1,2,1
111,0,3,1
111,1,3,1
111,0,4,0
111,1,4,0
111,0,5,0
111,1,5,0
111,0,6,0
111,1,6,0
111,0,7,0
111,1,7,4
111,0,8,0
111,1,8,1
111,0,9,0
111,1,9,0
112,0,1,0
112,1,1,0
112,0,2,4
112,1,2,1
112,0,3,0
112,1,3,0
112,0,4,0
112,1,4,0
112,0,5,0
112,1,5,1
112,0,6,0
112,1,6,1
112,0,7,0
112,1,7,0
112,0,8,0
112,1,8,0
112,0,9,0
112,1,9,0
113,0,1,0
113,1,1,0
113,0,2,1
113,1,2,0
113,0,3,3
113,1,3,0
113,0,4,0
113,1,4,0
113,0,5,0
113,1,5,0
113,0,6,0
113,1,6,0
113,0,7,0
113,1,7,0
113,0,8,0
113,1,8,1
113,0,9,0
113,1,9,0
114,0,1,0
114,1,1,0
114,0,2,0
114,1,2,0
114,0,3,0
114,1,3,3
114,0,4,0
114,1,4,1
114,0,5,0
114,1,5,2
114,0,6,2
114,1,6,1
114,0,7,0
114,1,7,2
114,0,8,1
114,1,8,0
114,0,9,4
114,1,9,0
115,0,1,0
115,1,1,0
115,0,2,0
115,1,2,2
115,0,3,0
115,1,3,2
115,0,4,1
115,1,4,0
115,0,5,0
115,1,5,0
115,0,6,0
115,1,6,0
115,0,7,0
115,1,7,0
115,0,8,0
115,1,8,2
115,0,9,0
115,1,9,0
116,0,1,0
116,1,1,2
116,0,2,1
116,1,2,0
116,0,3,6
116,1,3,0
116,0,4,0
116,1,4,0
116,0,5,0
116,1,5,0
116,0,6,0
116,1,6,1
116,0,7,0
116,1,7,1
116,0,8,0
116,1,8,1
116,0,9,0
116,1,9,1
117,0,1,0
117,1,1,0
117,0,2,0
117,1,2,3
117,0,3,0
117,1,3,2
117,0,4,0
117,1,4,0
117,0,5,0
117,1,5,0
117,0,6,0
117,1,6,0
117,0,7,0
117,1,7,0
117,0,8,1
117,1,8,0
117,0,9,0
117,1,9,0
118,0,1,0
118,1,1,3
118,0,2,0
118,1,2,0
118,0,3,0
118,1,3,0
118,0,4,2
118,1,4,2
118,0,5,0
118,1,5,0
118,0,6,2
118,1,6,0
118,0,7,0
118,1,7,0
118,0,8,0
118,1,8,0
118,0,9,0
118,1,9,0
119,0,1,0
119,1,1,2
119,0,2,0
119,1,2,1
119,0,3,1
119,1,3,0
119,0,4,0
119,1,4,0
119,0,5,0
119,1,5,0
119,0,6,1
119,1,6,0
119,0,7,0
119,1,7,4
119,0,8,0
119,1,8,0
119,0,9,2
119,1,9,0
120,0,1,1
120,1,1,0
120,0,2,0
120,1,2,0
120,0,3,3
120,1,3,0
120,0,4,0
120,1,4,0
120,0,5,0
120,1,5,0
120,0,6,0
120,1,6,0
120,0,7,0
120,1,7,0
120,0,8,0
120,1,8,0
120,0,9,3
120,1,9,2
121,0,1,2
121,1,1,0
121,0,2,0
121,1,2,1
121,0,3,2
121,1,3,0
121,0,4,0
121,1,4,1
121,0,5,0
121,1,5,0
121,0,6,0
121,1,6,0
121,0,7,1
121,1,7,0
121,0,8,0
121,1,8,0
121,0,9,0
121,1,9,0
122,0,1,0
122,1,1,0
122,0,2,0
122,1,2,1
122,0,3,0
122,1,3,0
122,0,4,1
122,1,4,0
122,0,5,1
122,1,5,0
122,0,6,0
122,1,6,4
122,0,7,0
122,1,7,0
122,0,8,0
122,1,8,0
122,0,9,1
122,1,9,0
123,0,1,1
123,1,1,1
123,0,2,0
123,1,2,0
123,0,3,0
123,1,3,0
123,0,4,0
123,1,4,2
123,0,5,0
123,1,5,0
123,0,6,1
123,1,6,0
123,0,7,0
123,1,7,0
123,0,8,0
123,1,8,0
123,0,9,1
123,1,9,0
123,0,10,2
123,1,10,0
124,0,1,0
124,1,1,0
124,0,2,2
124,1,2,0
124,0,3,0
124,1,3,0
124,0,4,0
124,1,4,0
124,0,5,0
124,1,5,0
124,0,6,1
124,1,6,0
124,0,7,4
124,1,7,0
124,0,8,0
124,1,8,0
124,0,9,0
124,1,9,2
125,0,1,0
125,1,1,1
125,0,2,1
125,1,2,0
125,0,3,0
125,1,3,4
125,0,4,0
125,1,4,0
125,0,5,0
125,1,5,0
125,0,6,0
125,1,6,1
125,0,7,1
125,1,7,1
125,0,8,3
125,1,8,0
125,0,9,0
125,1,9,0
126,0,1,0
126,1,1,0
126,0,2,1
126,1,2,1
126,0,3,2
126,1,3,0
126,0,4,7
126,1,4,0
126,0,5,0
126,1,5,0
126,0,6,0
126,1,6,0
126,0,7,0
126,1,7,0
126,0,8,0
126,1,8,0
126,0,9,2
126,1,9,0
127,0,1,1
127,1,1,0
127,0,2,0
127,1,2,0
127,0,3,0
127,1,3,2
127,0,4,0
127,1,4,0
127,0,5,0
127,1,5,0
127,0,6,0
127,1,6,0
127,0,7,0
127,1,7,0
127,0,8,0
127,1,8,1
127,0,9,0
127,1,9,0
128,0,1,0
128,1,1,0
128,0,2,0
128,1,2,0
128,0,3,0
128,1,3,0
128,0,4,0
128,1,4,0
128,0,5,1
128,1,5,0
128,0,6,2
128,1,6,1
128,0,7,1
128,1,7,0
128,0,8,0
128,1,8,0
128,0,9,0
128,1,9,2
129,0,1,0
129,1,1,0
129,0,2,1
129,1,2,6
129,0,3,0
129,1,3,0
129,0,4,0
129,1,4,1
129,0,5,0
129,1,5,0
129,0,6,1
129,1,6,2
129,0,7,0
129,1,7,0
129,0,8,0
129,1,8,4
129,0,9,0
129,1,9,0
130,0,1,0
130,1,1,0
130,0,2,0
130,1,2,0
130,0,3,0
130,1,3,1
130,0,4,0
130,1,4,1
130,0,5,0
130,1,5,0
130,0,6,0
130,1,6,0
130,0,7,0
130,1,7,0
130,0,8,0
130,1,8,0
130,0,9,0
130,1,9,0
131,0,1,2
131,1,1,0
131,0,2,0
131,1,2,0
131,0,3,0
131,1,3,0
131,0,4,1
131,1,4,0
131,0,5,0
131,1,5,0
131,0,6,2
131,1,6,2
131,0,7,2
131,1,7,0
131,0,8,4
131,1,8,4
131,0,9,5
131,1,9,0
132,0,1,0
132,1,1,0
132,0,2,0
132,1,2,0
132,0,3,0
132,1,3,0
132,0,4,2
132,1,4,0
132,0,5,2
132,1,5,0
132,0,6,1
132,1,6,0
132,0,7,0
132,1,7,1
132,0,8,0
132,1,8,0
132,0,9,0
132,1,9,0
133,0,1,0
133,1,1,0
133,0,2,0
133,1,2,0
133,0,3,0
133,1,3,0
133,0,4,0
133,1,4,0
133,0,5,0
133,1,5,1
133,0,6,1
133,1,6,0
133,0,7,0
133,1,7,0
133,0,8,0
133,1,8,0
133,0,9,1
133,1,9,0
134,0,1,0
134,1,1,0
134,0,2,1
134,1,2,0
134,0,3,1
134,1,3,0
134,0,4,0
134,1,4,1
134,0,5,0
134,1,5,0
134,0,6,2
134,1,6,2
134,0,7,0
134,1,7,2
134,0,8,2
134,1,8,4
134,0,9,1
134,1,9,0
135,0,1,1
135,1,1,0
135,0,2,0
135,1,2,0
135,0,3,0
135,1,3,2
135,0,4,0
135,1,4,0
135,0,5,2
135,1,5,2
135,0,6,2
135,1,6,2
135,0,7,1
135,1,7,1
135,0,8,0
135,1,8,0
135,0,9,2
135,1,9,0
136,0,1,0
136,1,1,0
136,0,2,0
136,1,2,1
136,0,3,0
136,1,3,0
136,0,4,0
136,1,4,0
136,0,5,0
136,1,5,1
136,0,6,1
136,1,6,0
136,0,7,0
136,1,7,0
136,0,8,0
136,1,8,0
136,0,9,0
136,1,9,0
137,0,1,0
137,1,1,0
137,0,2,0
137,1,2,0
137,0,3,0
137,1,3,0
137,0,4,0
137,1,4,1
137,0,5,0
137,1,5,0
137,0,6,0
137,1,6,0
137,0,7,0
137,1,7,0
137,0,8,1
137,1,8,0
137,0,9,1
137,1,9,0
138,0,1,0
138,1,1,2
138,0,2,2
138,1,2,0
138,0,3,5
138,1,3,1
138,0,4,0
138,1,4,0
138,0,5,2
138,1,5,0
138,0,6,0
138,1,6,0
138,0,7,0
138,1,7,0
138,0,8,0
138,1,8,0
138,0,9,0
138,1,9,0
139,0,1,0
139,1,1,4
139,0,2,0
139,1,2,0
139,0,3,1
139,1,3,1
139,0,4,0
139,1,4,0
139,0,5,0
139,1,5,4
139,0,6,2
139,1,6,0
139,0,7,1
139,1,7,0
139,0,8,0
139,1,8,0
139,0,9,2
139,1,9,0
140,0,1,0
140,1,1,0
140,0,2,1
140,1,2,0
140,0,3,0
140,1,3,0
140,0,4,3
140,1,4,0
140,0,5,0
140,1,5,0
140,0,6,0
140,1,6,1
140,0,7,0
140,1,7,0
140,0,8,1
140,1,8,0
140,0,9,1
140,1,9,1
141,0,1,0
141,1,1,0
141,0,2,0
141,1,2,0
141,0,3,0
141,1,3,2
141,0,4,1
141,1,4,1
141,0,5,0
141,1,5,0
141,0,6,1
141,1,6,0
141,0,7,0
141,1,7,0
141,0,8,1
141,1,8,0
141,0,9,0
141,1,9,0
141,0,10,1
141,1,10,0
142,0,1,0
142,1,1,0
142,0,2,0
142,1,2,0
142,0,3,0
142,1,3,0
142,0,4,0
142,1,4,1
142,0,5,0
142,1,5,1
142,0,6,0
142,1,6,0
142,0,7,0
142,1,7,1
142,0,8,1
142,1,8,0
142,0,9,1
142,1,9,0
143,0,1,0
143,1,1,0
143,0,2,0
143,1,2,1
143,0,3,0
143,1,3,1
143,0,4,0
143,1,4,0
143,0,5,0
143,1,5,0
143,0,6,0
143,1,6,0
143,0,7,0
143,1,7,0
143,0,8,0
143,1,8,0
143,0,9,0
143,1,9,0
144,0,1,0
144,1,1,0
144,0,2,0
144,1,2,0
144,0,3,3
144,1,3,0
144,0,4,0
144,1,4,0
144,0,5,0
144,1,5,0
144,0,6,0
144,1,6,0
144,0,7,0
144,1,7,0
144,0,8,1
144,1,8,3
144,0,9,2
144,1,9,0
145,0,1,0
145,1,1,2
145,0,2,0
145,1,2,4
145,0,3,0
145,1,3,0
145,0,4,1
145,1,4,1
145,0,5,0
145,1,5,0
145,0,6,3
145,1,6,0
145,0,7,0
145,1,7,3
145,0,8,0
145,1,8,1
145,0,9,1
145,1,9,0
146,0,1,0
146,1,1,1
146,0,2,0
146,1,2,0
146,0,3,1
146,1,3,0
146,0,4,0
146,1,4,0
146,0,5,0
146,1,5,0
146,0,6,1
146,1,6,2
146,0,7,0
146,1,7,0
146,0,8,7
146,1,8,0
146,0,9,0
146,1,9,0
147,0,1,0
147,1,1,0
147,0,2,0
147,1,2,0
147,0,3,0
147,1,3,2
147,0,4,0
147,1,4,3
147,0,5,0
147,1,5,0
147,0,6,0
147,1,6,0
147,0,7,0
147,1,7,0
147,0,8,5
147,1,8,0
147,0,9,0
147,1,9,1
148,0,1,0
148,1,1,0
148,0,2,0
148,1,2,1
148,0,3,0
148,1,3,2
148,0,4,0
148,1,4,1
148,0,5,0
148,1,5,0
148,0,6,0
148,1,6,0
148,0,7,0
148,1,7,3
148,0,8,0
148,1,8,3
148,0,9,0
148,1,9,0
149,0,1,0
149,1,1,0
149,0,2,0
149,1,2,1
149,0,3,3
149,1,3,0
149,0,4,0
149,1,4,0
149,0,5,1
149,1,5,0
149,0,6,1
149,1,6,2
149,0,7,0
149,1,7,0
149,0,8,0
149,1,8,0
149,0,9,0
149,1,9,3
150,0,1,0
150,1,1,0
150,0,2,0
150,1,2,0
150,0,3,0
150,1,3,0
150,0,4,0
150,1,4,0
150,0,5,0
150,1,5,0
150,0,6,0
150,1,6,0
150,0,7,0
150,1,7,1
150,0,8,1
150,1,8,3
150,0,9,2
150,1,9,0
151,0,1,2
151,1,1,0
151,0,2,0
151,1,2,0
151,0,3,1
151,1,3,0
151,0,4,0
151,1,4,0
151,0,5,0
151,1,5,0
151,0,6,3
151,1,6,1
151,0,7,1
151,1,7,0
151,0,8,2
151,1,8,0
151,0,9,0
151,1,9,2
152,0,1,0
152,1,1,1
152,0,2,3
152,1,2,0
152,0,3,0
152,1,3,0
152,0,4,0
152,1,4,0
152,0,5,0
152,1,5,1
152,0,6,0
152,1,6,0
152,0,7,0
152,1,7,1
152,0,8,0
152,1,8,0
152,0,9,0
152,1,9,1
153,0,1,0
153,1,1,0
153,0,2,0
153,1,2,0
153,0,3,0
153,1,3,0
153,0,4,0
153,1,4,0
153,0,5,0
153,1,5,0
153,0,6,0
153,1,6,0
153,0,7,0
153,1,7,1
153,0,8,0
153,1,8,0
153,0,9,0
153,1,9,0
154,0,1,1
154,1,1,1
154,0,2,0
154,1,2,1
154,0,3,0
154,1,3,3
154,0,4,0
154,1,4,1
154,0,5,1
154,1,5,0
154,0,6,0
154,1,6,0
154,0,7,0
154,1,7,0
154,0,8,0
154,1,8,0
154,0,9,0
154,1,9,0
155,0,1,0
155,1,1,2
155,0,2,0
155,1,2,0
155,0,3,2
155,1,3,5
155,0,4,0
155,1,4,0
155,0,5,3
155,1,5,0
155,0,6,0
155,1,6,0
155,0,7,1
155,1,7,0
155,0,8,0
155,1,8,0
155,0,9,0
155,1,9,0
156,0,1,2
156,1,1,0
156,0,2,0
156,1,2,0
156,0,3,10
156,1,3,0
156,0,4,0
156,1,4,0
156,0,5,0
156,1,5,0
156,0,6,0
156,1,6,0
156,0,7,1
156,1,7,0
156,0,8,1
156,1,8,0
156,0,9,0
156,1,9,0
157,0,1,2
157,1,1,0
157,0,2,0
157,1,2,0
157,0,3,0
157,1,3,1
157,0,4,0
157,1,4,0
157,0,5,3
157,1,5,0
157,0,6,1
157,1,6,0
157,0,7,2
157,1,7,0
157,0,8,3
157,1,8,0
157,0,9,0
157,1,9,0
158,0,1,0
158,1,1,0
158,0,2,0
158,1,2,0
158,0,3,0
158,1,3,0
158,0,4,0
158,1,4,0
158,0,5,0
158,1,5,0
158,0,6,1
158,1,6,0
158,0,7,0
158,1,7,0
158,0,8,0
158,1,8,0
158,0,9,0
158,1,9,0
159,0,1,0
159,1,1,2
159,0,2,0
159,1,2,0
159,0,3,0
159,1,3,0
159,0,4,1
159,1,4,0
159,0,5,0
159,1,5,0
159,0,6,0
159,1,6,0
159,0,7,0
159,1,7,0
159,0,8,0
159,1,8,0
159,0,9,0
159,1,9,0
160,0,1,0
160,1,1,1
160,0,2,0
160,1,2,2
160,0,3,0
160,1,3,0
160,0,4,2
160,1,4,0
160,0,5,4
160,1,5,0
160,0,6,0
160,1,6,0
160,0,7,1
160,1,7,0
160,0,8,0
160,1,8,0
160,0,9,0
160,1,9,0
161,0,1,1
161,1,1,0
161,0,2,0
161,1,2,0
161,0,3,0
161,1,3,0
161,0,4,4
161,1,4,0
161,0,5,0
161,1,5,0
161,0,6,0
161,1,6,0
161,0,7,1
161,1,7,0
161,0,8,0
161,1,8,2
161,0,9,2
161,1,9,0
162,0,1,4
162,1,1,0
162,0,2,1
162,1,2,0
162,0,3,0
162,1,3,0
162,0,4,0
162,1,4,0
162,0,5,0
162,1,5,0
162,0,6,0
162,1,6,0
162,0,7,0
162,1,7,0
162,0,8,3
162,1,8,0
162,0,9,0
162,1,9,0
163,0,1,0
163,1,1,1
163,0,2,0
163,1,2,0
163,0,3,0
163,1,3,0
163,0,4,0
163,1,4,0
163,0,5,0
163,1,5,0
163,0,6,3
163,1,6,0
163,0,7,1
163,1,7,0
163,0,8,0
163,1,8,0
163,0,9,0
163,1,9,0
164,0,1,0
164,1,1,2
164,0,2,0
164,1,2,0
164,0,3,1
164,1,3,3
164,0,4,0
164,1,4,1
164,0,5,3
164,1,5,0
164,0,6,1
164,1,6,0
164,0,7,1
164,1,7,0
164,0,8,0
164,1,8,0
164,0,9,0
164,1,9,0
164,0,10,1
164,1,10,0
165,0,1,2
165,1,1,1
165,0,2,0
165,1,2,0
165,0,3,0
165,1,3,1
165,0,4,0
165,1,4,0
165,0,5,0
165,1,5,0
165,0,6,0
165,1,6,0
165,0,7,0
165,1,7,0
165,0,8,0
165,1,8,0
165,0,9,2
165,1,9,1
166,0,1,0
166,1,1,0
166,0,2,0
166,1,2,0
166,0,3,2
166,1,3,0
166,0,4,0
166,1,4,6
166,0,5,0
166,1,5,0
166,0,6,0
166,1,6,0
166,0,7,0
166,1,7,0
166,0,8,0
166,1,8,0
166,0,9,3
166,1,9,0
167,0,1,2
167,1,1,2
167,0,2,0
167,1,2,2
167,0,3,0
167,1,3,1
167,0,4,0
167,1,4,0
167,0,5,0
167,1,5,1
167,0,6,1
167,1,6,0
167,0,7,3
167,1,7,0
167,0,8,4
167,1,8,0
167,0,9,0
167,1,9,0
168,0,1,0
168,1,1,0
168,0,2,2
168,1,2,0
168,0,3,0
168,1,3,4
168,0,4,0
168,1,4,0
168,0,5,1
168,1,5,5
168,0,6,0
168,1,6,1
168,0,7,1
168,1,7,1
168,0,8,0
168,1,8,0
168,0,9,3
168,1,9,0
302,0,1,0
302,1,1,1
302,0,2,0
302,1,2,0
302,0,3,1
302,1,3,0
302,0,4,0
302,1,4,1
302,0,5,0
302,1,5,0
302,0,6,1
302,1,6,0
302,0,7,0
302,1,7,0
302,0,8,1
302,1,8,0
302,0,9,0
302,1,9,1
302,0,10,0
302,1,10,0
302,0,11,0
302,1,11,2
303,0,1,0
303,1,1,3
303,0,2,0
303,1,2,0
303,0,3,0
303,1,3,0
303,0,4,0
303,1,4,0
303,0,5,3
303,1,5,0
303,0,6,0
303,1,6,2
303,0,7,1
303,1,7,0
303,0,8,0
303,1,8,0
303,0,9,0
303,1,9,0
304,0,1,0
304,1,1,0
304,0,2,0
304,1,2,0
304,0,3,0
304,1,3,0
304,0,4,1
304,1,4,0
304,0,5,1
304,1,5,1
304,0,6,2
304,1,6,1
304,0,7,3
304,1,7,0
304,0,8,0
304,1,8,0
304,0,9,0
304,1,9,0
305,0,1,3
305,1,1,0
305,0,2,4
305,1,2,2
305,0,3,0
305,1,3,0
305,0,4,2
305,1,4,0
305,0,5,0
305,1,5,0
305,0,6,0
305,1,6,1
305,0,7,0
305,1,7,0
305,0,8,1
305,1,8,0
305,0,9,0
305,1,9,0
306,0,1,2
306,1,1,0
306,0,2,5
306,1,2,0
306,0,3,0
306,1,3,0
306,0,4,0
306,1,4,0
306,0,5,3
306,1,5,0
306,0,6,2
306,1,6,0
306,0,7,0
306,1,7,0
306,0,8,0
306,1,8,0
306,0,9,1
306,1,9,0
307,0,1,0
307,1,1,0
307,0,2,0
307,1,2,0
307,0,3,0
307,1,3,2
307,0,4,0
307,1,4,0
307,0,5,0
307,1,5,2
307,0,6,0
307,1,6,0
307,0,7,0
307,1,7,1
307,0,8,0
307,1,8,0
307,0,9,0
307,1,9,0
308,0,1,0
308,1,1,1
308,0,2,0
308,1,2,0
308,0,3,0
308,1,3,0
308,0,4,0
308,1,4,0
308,0,5,0
308,1,5,0
308,0,6,1
308,1,6,0
308,0,7,1
308,1,7,3
308,0,8,0
308,1,8,0
308,0,9,1
308,1,9,0
309,0,1,0
309,1,1,0
309,0,2,0
309,1,2,1
309,0,3,1
309,1,3,0
309,0,4,2
309,1,4,0
309,0,5,1
309,1,5,0
309,0,6,0
309,1,6,0
309,0,7,0
309,1,7,2
309,0,8,0
309,1,8,0
309,0,9,0
309,1,9,0
310,0,1,0
310,1,1,0
310,0,2,1
310,1,2,0
310,0,3,0
310,1,3,0
310,0,4,0
310,1,4,1
310,0,5,1
310,1,5,0
310,0,6,0
310,1,6,0
310,0,7,2
310,1,7,0
310,0,8,0
310,1,8,3
310,0,9,0
310,1,9,2
311,0,1,1
311,1,1,0
311,0,2,0
311,1,2,1
311,0,3,0
311,1,3,0
311,0,4,1
311,1,4,0
311,0,5,2
311,1,5,0
311,0,6,3
311,1,6,0
311,0,7,0
311,1,7,0
311,0,8,0
311,1,8,0
311,0,9,0
311,1,9,0
312,0,1,0
312,1,1,0
312,0,2,0
312,1,2,0
312,0,3,0
312,1,3,0
312,0,4,0
312,1,4,0
312,0,5,0
312,1,5,0
312,0,6,0
312,1,6,1
312,0,7,0
312,1,7,0
312,0,8,1
312,1,8,1
312,0,9,2
312,1,9,1
312,0,10,2
312,1,10,2
312,0,11,0
312,1,11,0
312,0,12,3
312,1,12,0
313,0,1,0
313,1,1,0
313,0,2,3
313,1,2,0
313,0,3,0
313,1,3,0
313,0,4,0
313,1,4,0
313,0,5,0
313,1,5,2
313,0,6,1
313,1,6,1
313,0,7,0
313,1,7,2
313,0,8,2
313,1,8,0
313,0,9,0
313,1,9,0
314,0,1,1
314,1,1,0
314,0,2,0
314,1,2,0
314,0,3,0
314,1,3,5
314,0,4,0
314,1,4,0
314,0,5,0
314,1,5,0
314,0,6,0
314,1,6,3
314,0,7,0
314,1,7,0
314,0,8,0
314,1,8,0
314,0,9,0
314,1,9,0
315,0,1,0
315,1,1,0
315,0,2,0
315,1,2,1
315,0,3,1
315,1,3,0
315,0,4,0
315,1,4,0
315,0,5,1
315,1,5,0
315,0,6,0
315,1,6,0
315,0,7,1
315,1,7,0
315,0,8,0
315,1,8,0
315,0,9,0
315,1,9,2
315,0,10,0
315,1,10,0
315,0,11,0
315,1,11,2
316,0,1,0
316,1,1,0
316,0,2,0
316,1,2,0
316,0,3,0
316,1,3,0
316,0,4,0
316,1,4,0
316,0,5,0
316,1,5,0
316,0,6,0
316,1,6,0
316,0,7,0
316,1,7,0
316,0,8,0
316,1,8,0
316,0,9,0
316,1,9,0
316,0,10,0
316,1,10,0
316,0,11,2
316,1,11,0
317,0,1,2
317,1,1,0
317,0,2,0
317,1,2,1
317,0,3,0
317,1,3,0
317,0,4,0
317,1,4,0
317,0,5,0
317,1,5,0
317,0,6,1
317,1,6,2
317,0,7,0
317,1,7,3
317,0,8,0
317,1,8,0
317,0,9,0
317,1,9,0
318,0,1,1
318,1,1,0
318,0,2,0
318,1,2,1
318,0,3,0
318,1,3,1
318,0,4,0
318,1,4,0
318,0,5,2
318,1,5,1
318,0,6,0
318,1,6,0
318,0,7,0
318,1,7,5
318,0,8,0
318,1,8,0
318,0,9,0
318,1,9,0
319,0,1,0
319,1,1,0
319,0,2,1
319,1,2,1
319,0,3,1
319,1,3,0
319,0,4,4
319,1,4,0
319,0,5,1
319,1,5,0
319,0,6,0
319,1,6,1
319,0,7,0
319,1,7,0
319,0,8,1
319,1,8,1
319,0,9,0
319,1,9,0
320,0,1,0
320,1,1,0
320,0,2,2
320,1,2,0
320,0,3,0
320,1,3,4
320,0,4,0
320,1,4,0
320,0,5,1
320,1,5,0
320,0,6,0
320,1,6,0
320,0,7,0
320,1,7,1
320,0,8,4
320,1,8,0
320,0,9,2
320,1,9,0
321,0,1,0
321,1,1,8
321,0,2,0
321,1,2,0
321,0,3,1
321,1,3,0
321,0,4,0
321,1,4,0
321,0,5,0
321,1,5,0
321,0,6,0
321,1,6,2
321,0,7,0
321,1,7,1
321,0,8,0
321,1,8,1
321,0,9,1
321,1,9,0
322,0,1,0
322,1,1,0
322,0,2,0
322,1,2,0
322,0,3,0
322,1,3,0
322,0,4,1
322,1,4,2
322,0,5,1
322,1,5,0
322,0,6,0
322,1,6,0
322,0,7,4
322,1,7,0
322,0,8,1
322,1,8,1
322,0,9,1
322,1,9,0
323,0,1,0
323,1,1,2
323,0,2,2
323,1,2,0
323,0,3,0
323,1,3,0
323,0,4,0
323,1,4,0
323,0,5,6
323,1,5,1
323,0,6,0
323,1,6,1
323,0,7,0
323,1,7,0
323,0,8,2
323,1,8,0
323,0,9,1
323,1,9,0
324,0,1,3
324,1,1,2
324,0,2,0
324,1,2,0
324,0,3,2
324,1,3,4
324,0,4,0
324,1,4,3
324,0,5,0
324,1,5,0
324,0,6,0
324,1,6,0
324,0,7,0
324,1,7,0
324,0,8,0
324,1,8,2
324,0,9,1
324,1,9,0
325,0,1,0
