player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint
15,2028,10,811,100,1,0,8,4,3,0,4,0,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0.2115,0
15,2028,10,816,100,1,0,8,5,0,1,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0655,0
15,2028,10,824,100,1,0,8,4,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692,0
15,2028,10,3,100,1,0,8,4,2,0,5,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0.2237,0
15,2028,10,7,100,1,0,8,5,3,0,6,0,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.1977,0
15,2028,10,11,100,1,0,8,3,0,0,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0209,0
15,2028,10,15,100,1,0,8,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0660,0
15,2028,10,19,100,1,0,8,4,0,2,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2497,0
15,2028,10,23,100,1,0,8,4,2,0,4,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0273,0
15,2028,10,27,100,1,0,8,5,1,2,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0798,0
20,2028,2,730,100,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0011,0
20,2028,2,734,100,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0626,0
20,2028,2,743,100,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0
20,2028,2,746,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1143,0
20,2028,2,755,100,1,0,2,3,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475,0
20,2028,2,758,100,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0089,0
20,2028,2,765,100,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0000,0
20,2028,2,770,100,1,0,2,3,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0774,0
20,2028,2,775,100,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0246,0
20,2028,2,780,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756,0
20,2028,2,782,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0006,0
20,2028,2,786,100,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413,0
20,2028,2,790,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145,0
20,2028,2,793,100,1,0,2,3,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0697,0
20,2028,2,799,100,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0014,0
20,2028,2,802,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0876,0
20,2028,2,811,100,1,0,2,3,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1025,0
20,2028,2,817,100,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229,0
20,2028,2,821,100,1,0,2,4,1,1,5,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0212,0
20,2028,2,2,100,1,0,2,4,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203,0
20,2028,2,6,100,1,0,2,5,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0770,0
20,2028,2,10,100,1,0,2,4,3,0,5,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.1382,0
20,2028,2,13,100,1,0,2,5,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0828,0
20,2028,2,15,100,1,0,2,4,2,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0200,0
20,2028,2,19,100,1,0,2,4,2,1,5,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0356,0
20,2028,2,23,100,1,0,2,4,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429,0
20,2028,2,27,100,1,0,2,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.1181,0
20,2028,2,30,100,1,0,2,5,1,1,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0517,0
24,2028,2,730,100,1,0,10,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032,0
24,2028,2,734,100,1,0,10,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0407,0
24,2028,2,737,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152,0
24,2028,2,743,100,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342,0
24,2028,2,746,100,1,0,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0975,0
24,2028,2,749,100,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0124,0
24,2028,2,755,100,1,0,10,2,1,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0081,0
24,2028,2,758,100,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0085,0
24,2028,2,761,100,1,0,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0070,0
24,2028,2,765,100,1,0,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300,0
24,2028,2,770,100,1,0,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0659,0
24,2028,2,775,100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417,0
24,2028,2,780,100,1,0,10,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1102,0
24,2028,2,782,100,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.1082,0
24,2028,2,786,100,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228,0
24,2028,2,790,100,1,0,0,2,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0850,0
24,2028,2,793,100,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198,0
24,2028,2,799,100,1,0,10,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0614,0
24,2028,2,802,100,1,0,0,2,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478,0
24,2028,2,805,100,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0056,0
24,2028,2,811,100,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403,0
24,2028,2,814,100,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106,0
24,2028,2,817,100,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0486,0
24,2028,2,821,100,1,0,7,4,2,1,5,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0512,0
24,2028,2,2,100,1,0,3,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0658,0
24,2028,2,6,100,1,0,3,3,1,0,4,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.1128,0
24,2028,2,10,100,1,0,3,5,1,1,5,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,-0.0775,0
24,2028,2,13,100,1,0,3,5,3,1,5,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.1673,0
24,2028,2,15,100,1,0,3,4,2,0,4,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.1516,0
24,2028,2,19,100,1,0,3,4,1,0,4,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.1025,0
24,2028,2,23,100,1,0,3,4,3,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937,0
24,2028,2,27,100,1,0,3,4,2,0,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0027,0
24,2028,2,30,100,1,0,3,4,3,0,5,0,1,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0.1450,0
29,2028,1,731,100,1,0,5,3,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0496,0
29,2028,1,733,100,1,0,5,4,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143,0
29,2028,1,737,100,1,0,5,4,0,1,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0137,0
29,2028,1,744,100,1,0,5,5,2,0,5,0,1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0.0209,0
29,2028,1,745,100,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0778,0
29,2028,1,750,100,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0039,0
29,2028,1,756,100,1,0,5,2,0,1,4,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-0.0188,0
29,2028,1,757,100,1,0,5,3,1,0,5,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.1889,0
29,2028,1,762,100,1,0,5,4,2,0,6,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.0102,0
29,2028,1,765,100,1,0,5,4,2,1,5,0,1,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0.0766,0
29,2028,1,769,100,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.1876,0
