player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,war
1,2021,17,0,101,6,3,29,117,0,34,19,130,0,9,9,8,30,33,0,0,31,0,0,0,0,32,1,0,1,1,0,0,0,0,0,3,0,4,0,0,0,31,0,0,0,0,0,18,6,0.0000,120.1000,0,87,0.0000
1,2021,17,0,101,6,1,56,221,0,63,45,255,0,27,29,23,55,59,944,0,32,0,3,2,0,55,4,1,3,1,3,1,0,1,3,3,16,5,0,1,1,32,0,0,7,2,2,38,12,-0.2803,277.1000,0,168,0.6720
1,2021,17,0,101,6,2,27,104,0,29,26,125,0,18,20,15,25,26,0,0,31,0,0,0,0,23,3,1,2,0,3,1,0,1,3,0,0,1,0,0,0,31,0,0,0,0,0,20,6,0.0000,157.0000,0,81,0.0000
1,2022,17,0,101,6,1,49,198,0,52,50,235,0,30,25,23,48,48,957,2,26,0,2,3,0,43,5,1,1,1,3,0,0,4,2,5,10,0,0,1,1,26,0,0,11,2,1,36,18,0.1664,191.4000,0,149,0.3222
1,2022,17,0,101,6,2,32,122,0,30,32,146,0,20,12,12,26,35,0,0,26,0,0,0,0,28,2,1,1,0,0,0,0,4,2,2,0,0,0,0,0,26,0,0,0,0,0,26,13,0.0000,125.3000,0,96,0.0000
1,2022,17,0,101,6,3,17,76,0,22,18,89,0,10,13,11,22,13,0,2,25,0,0,0,0,15,3,0,0,1,3,0,0,0,0,3,0,0,0,0,0,25,0,0,0,0,0,10,5,0.0000,66.1000,0,53,0.0000
1,2023,17,0,101,6,3,50,189,0,45,30,213,0,21,16,15,57,54,0,0,39,0,0,0,0,38,2,1,1,0,5,0,0,0,3,1,0,6,0,0,0,39,0,0,0,0,0,32,9,0.0000,230.5000,0,150,0.0000
1,2023,17,0,101,6,1,60,225,0,53,43,261,0,32,21,20,65,61,1006,1,39,0,2,2,1,45,2,1,2,0,6,1,0,0,3,1,10,8,0,1,0,39,0,0,2,4,8,41,10,0.9945,277.2000,0,181,-0.0030
1,2023,17,0,101,6,2,10,36,0,8,13,48,0,11,5,5,8,7,0,1,29,0,0,0,0,7,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,29,0,0,0,0,0,9,1,0.0000,46.7000,0,31,0.0000
1,2024,17,0,101,6,1,55,219,0,62,37,249,0,24,27,21,56,62,913,0,35,0,3,3,0,53,3,0,1,1,5,0,0,1,4,5,9,7,0,4,4,35,0,0,2,1,1,37,17,-1.3795,201.6000,0,165,0.1830
1,2024,17,0,101,6,3,22,93,0,30,12,101,0,8,18,13,26,23,0,1,33,0,0,0,0,24,2,0,0,0,4,0,0,0,1,0,0,6,0,0,0,33,0,0,0,0,0,28,10,0.0000,94.9000,0,67,0.0000
1,2024,17,0,101,6,2,32,126,0,32,25,148,0,16,9,8,30,39,0,2,35,0,0,0,0,29,1,0,1,1,1,0,0,1,3,5,0,1,0,0,0,35,0,0,0,0,0,9,7,0.0000,106.7000,0,98,0.0000
1,2025,17,0,101,6,1,34,135,0,38,32,150,0,13,26,26,31,34,554,0,25,0,1,3,0,22,8,0,2,1,7,0,0,1,1,0,11,4,0,1,1,25,0,0,2,0,2,24,11,-0.5979,126.3000,0,102,-0.1091
1,2025,17,0,101,6,2,15,62,0,18,17,72,0,9,13,13,16,11,0,1,21,0,0,0,0,12,3,0,1,0,3,0,0,1,0,0,0,1,0,0,0,21,0,0,0,0,0,10,7,0.0000,72.3000,0,46,0.0000
1,2025,17,0,101,6,3,18,73,0,20,15,78,0,4,13,13,15,23,0,2,24,0,0,0,0,10,5,0,1,1,4,0,0,0,1,0,0,3,0,0,0,24,0,0,0,0,0,14,4,0.0000,54.0000,0,56,0.0000
1,2026,17,0,101,6,1,45,175,0,44,39,197,0,19,17,14,46,45,759,2,31,0,2,4,2,40,3,0,2,0,1,0,0,0,1,1,9,5,0,4,2,31,0,0,3,1,7,29,3,0.4740,255.3000,0,137,0.9491
1,2026,17,0,101,6,3,22,85,0,20,17,92,0,6,7,6,21,26,0,2,31,0,0,0,0,18,1,0,0,0,1,0,0,0,0,1,0,3,0,0,0,31,0,0,0,0,0,12,0,0.0000,114.8000,0,68,0.0000
1,2026,17,0,101,6,2,23,90,0,24,22,105,0,13,10,8,25,19,0,0,28,0,0,0,0,22,2,0,2,0,0,0,0,0,1,0,0,2,0,0,0,28,0,0,0,0,0,17,3,0.0000,140.5000,0,69,0.0000
2,2021,17,0,101,6,1,53,200,0,52,29,227,0,25,25,23,54,62,816,0,23,0,0,1,0,40,6,0,1,0,6,0,0,0,1,1,11,10,0,0,0,23,0,0,4,2,1,25,7,-0.2065,112.5000,0,159,-0.1814
2,2021,17,0,101,6,3,28,102,0,24,15,118,0,14,10,8,27,34,0,0,23,0,0,0,0,18,2,0,1,0,4,0,0,0,1,1,0,6,0,0,0,23,0,0,0,0,0,12,2,0.0000,58.6000,0,84,0.0000
2,2021,17,0,101,6,2,25,98,0,28,14,109,0,11,15,15,27,28,0,0,21,0,0,0,0,22,4,0,0,0,2,0,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0,13,5,0.0000,53.9000,0,75,0.0000
2,2022,17,0,101,6,1,52,211,0,66,27,242,0,24,38,37,74,48,883,0,28,0,0,0,0,51,7,1,5,0,8,0,0,0,7,1,13,5,0,0,0,28,0,0,5,2,0,31,12,-0.2310,97.0000,0,156,-0.7403
2,2022,17,0,101,6,3,19,82,0,28,10,97,0,14,16,16,30,15,0,0,28,0,0,0,0,21,2,0,1,0,5,0,0,0,1,0,0,2,0,0,0,28,0,0,0,0,0,8,5,0.0000,36.9000,0,57,0.0000
2,2022,17,0,101,6,2,33,129,0,38,17,145,0,10,22,21,44,33,0,0,27,0,0,0,0,30,5,1,4,0,3,0,0,0,6,1,0,3,0,0,0,27,0,0,0,0,0,23,7,0.0000,60.1000,0,99,0.0000
3,2021,17,0,101,6,1,33,121,0,29,21,146,0,20,9,7,43,30,567,1,35,0,1,2,1,26,0,3,1,0,3,0,0,0,1,1,12,5,0,3,2,35,0,0,0,1,8,44,12,1.4599,299.0000,0,100,-0.1457
3,2021,17,0,101,6,3,16,61,0,17,10,77,0,13,2,1,20,16,0,1,32,0,0,0,0,16,0,1,1,0,1,0,0,0,1,1,0,2,0,0,0,32,0,0,0,0,0,23,6,0.0000,160.7000,0,49,0.0000
3,2021,17,0,101,6,2,17,60,0,12,11,69,0,7,7,6,23,14,0,0,29,0,0,0,0,10,0,2,0,0,2,0,0,0,0,0,0,3,0,0,0,29,0,0,0,0,0,21,6,0.0000,138.3000,0,51,0.0000
3,2022,17,0,101,6,2,19,79,0,20,23,102,0,20,15,13,19,14,0,2,29,0,0,0,0,15,5,0,0,0,0,0,0,0,2,3,0,0,0,0,0,29,0,0,0,0,0,24,8,0.0000,119.6000,0,59,0.0000
3,2022,17,0,101,6,1,32,129,0,31,31,160,0,27,24,22,37,26,655,1,33,0,1,0,2,24,5,0,1,0,2,0,0,0,4,3,19,0,0,3,1,33,0,0,6,1,4,36,13,0.4301,193.9000,0,97,-0.2072
3,2022,17,0,101,6,3,12,50,0,11,8,58,0,7,9,9,18,12,0,2,27,0,0,0,0,9,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,27,0,0,0,0,0,12,5,0.0000,74.3000,0,38,0.0000
3,2023,17,0,101,6,3,37,131,0,24,23,148,0,12,14,14,26,56,0,1,44,0,0,0,0,19,1,1,0,0,4,0,0,0,1,4,0,5,0,0,0,44,0,0,0,0,0,28,7,0.0000,203.4000,0,112,0.0000
3,2023,17,0,101,6,2,6,30,0,10,12,36,0,4,3,3,4,3,0,2,28,0,0,0,0,8,0,0,0,0,2,0,0,0,1,2,0,1,0,0,0,28,0,0,0,0,0,10,1,0.0000,50.2000,0,20,0.0000
3,2023,17,0,101,6,1,44,161,0,34,35,184,0,16,17,17,30,59,699,0,45,0,4,2,0,27,1,1,0,0,6,0,0,0,2,6,20,6,0,3,3,45,0,0,3,1,9,38,8,0.0959,253.6000,0,132,-0.1138
3,2023,17,0,101,6,21,2,12,0,6,2,13,0,1,5,5,3,1,57,1,2,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,1,3,0,-0.4768,27.7000,0,7,0.0000
3,2024,17,0,101,6,1,64,262,0,72,48,310,0,38,40,36,52,89,1092,1,52,0,0,5,10,53,12,1,2,0,7,0,0,4,5,7,28,2,0,16,6,52,0,0,2,1,6,16,7,-1.8948,458.3000,0,193,-0.1614
3,2024,17,0,101,6,3,42,173,0,49,27,210,0,28,22,20,32,65,0,0,51,0,0,0,0,37,10,1,1,0,2,0,0,3,2,7,0,1,0,0,0,51,0,0,0,0,0,11,6,0.0000,312.6000,0,126,0.0000
3,2024,17,0,101,6,2,22,89,0,23,21,100,0,10,18,16,20,24,0,1,46,0,0,0,0,16,2,0,1,0,5,0,0,1,3,0,0,1,0,0,0,46,0,0,0,0,0,5,1,0.0000,145.7000,0,67,0.0000
3,2025,17,0,101,6,1,32,116,0,30,26,136,0,15,8,8,31,31,514,1,18,0,1,0,0,25,4,0,3,0,1,0,0,0,2,2,9,8,0,0,0,18,0,0,1,0,1,19,4,0.4200,73.3000,0,97,0.4798
3,2025,17,0,101,6,2,4,14,0,4,2,15,0,0,2,2,3,6,0,0,12,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,12,0,0,0,0,0,9,1,0.0000,7.5000,0,12,0.0000
3,2025,17,0,101,6,3,28,102,0,26,24,121,0,15,6,6,28,25,0,1,18,0,0,0,0,22,3,0,2,0,1,0,0,0,1,2,0,7,0,0,0,18,0,0,0,0,0,10,3,0.0000,65.8000,0,85,0.0000
3,2026,17,0,101,6,1,31,131,0,42,28,147,0,16,17,17,29,31,556,0,21,0,1,1,0,33,5,0,0,0,4,1,0,2,0,0,5,5,0,4,4,21,0,0,2,0,2,15,6,-0.9073,159.7000,0,93,0.0636
3,2026,17,0,101,6,3,24,99,0,30,22,111,0,12,12,12,23,24,0,1,21,0,0,0,0,23,4,0,0,0,3,1,0,1,0,0,0,4,0,0,0,21,0,0,0,0,0,7,6,0.0000,119.0000,0,73,0.0000
3,2026,17,0,101,6,2,6,32,0,12,6,36,0,4,5,5,6,7,0,2,17,0,0,0,0,10,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,17,0,0,0,0,0,8,0,0.0000,40.7000,0,20,0.0000
3,2027,17,0,101,6,1,0,1,0,0,1,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0.1242,4.7000,0,1,0.0540
3,2027,17,0,101,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.0000,0.0000,0,0,0.0000
3,2027,17,0,101,6,3,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,4.7000,0,1,0.0000
4,2021,17,0,101,6,1,43,164,0,43,34,187,0,17,17,16,34,53,681,1,22,0,1,1,1,37,4,1,2,1,1,0,0,0,0,3,12,6,0,3,1,22,0,0,6,1,0,22,3,-0.2662,109.5000,0,130,0.7913
4,2021,17,0,101,6,3,21,77,0,21,16,86,0,7,8,8,18,22,0,0,21,0,0,0,0,19,2,0,0,0,0,0,0,0,0,2,0,5,0,0,0,21,0,0,0,0,0,11,2,0.0000,36.5000,0,63,0.0000
4,2021,17,0,101,6,2,22,87,0,22,18,101,0,10,9,8,16,31,0,1,19,0,0,0,0,18,2,1,2,1,1,0,0,0,0,1,0,1,0,0,0,19,0,0,0,0,0,11,1,0.0000,73.0000,0,67,0.0000
4,2022,17,0,101,6,1,40,165,0,45,31,178,0,11,23,17,60,26,664,2,23,0,1,0,2,31,9,0,0,0,5,0,0,0,1,2,13,2,0,3,0,23,0,0,5,2,0,22,9,0.1892,72.8000,0,122,0.0735
4,2022,17,0,101,6,2,25,93,0,20,17,101,0,6,12,7,38,17,0,0,22,0,0,0,0,12,5,0,0,0,3,0,0,0,1,2,0,0,0,0,0,22,0,0,0,0,0,10,3,0.0000,41.4000,0,75,0.0000
4,2022,17,0,101,6,3,15,72,0,25,14,77,0,5,11,10,22,9,0,2,21,0,0,0,0,19,4,0,0,0,2,0,0,0,0,0,0,2,0,0,0,21,0,0,0,0,0,12,6,0.0000,31.4000,0,47,0.0000
5,2024,17,0,101,6,1,67,264,0,64,47,295,0,29,29,27,75,75,1130,2,41,0,7,2,2,52,5,0,1,2,5,0,0,0,2,1,15,5,0,4,1,41,0,0,2,0,1,38,13,0.3287,280.0000,0,203,0.5849
5,2024,17,0,101,6,3,28,109,0,24,20,121,0,12,11,10,31,31,0,1,41,0,0,0,0,20,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0,41,0,0,0,0,0,29,4,0.0000,124.7000,0,85,0.0000
5,2024,17,0,101,6,2,39,155,0,40,27,174,0,17,18,17,44,44,0,1,39,0,0,0,0,32,4,0,1,0,4,0,0,0,2,1,0,3,0,0,0,39,0,0,0,0,0,9,9,0.0000,155.3000,0,118,0.0000
5,2025,17,0,101,6,1,49,185,0,47,39,212,0,22,26,26,45,54,798,1,33,0,1,0,0,39,6,0,0,0,2,0,0,2,1,5,6,7,0,2,2,33,0,0,3,2,3,27,7,1.3483,208.8000,0,148,0.6725
5,2025,17,0,101,6,2,24,95,0,28,17,105,0,9,20,19,25,25,0,1,31,0,0,0,0,22,5,0,0,0,1,0,0,1,1,1,0,4,0,0,0,31,0,0,0,0,0,8,4,0.0000,112.5000,0,73,0.0000
5,2025,17,0,101,6,3,25,90,0,19,22,107,0,13,6,7,20,29,0,0,33,0,0,0,0,17,1,0,0,0,1,0,0,1,0,4,0,3,0,0,0,33,0,0,0,0,0,19,3,0.0000,96.3000,0,75,0.0000
5,2026,17,0,101,6,1,49,182,0,41,43,202,0,18,15,10,47,49,750,2,39,0,1,0,1,36,1,0,2,1,3,0,0,0,2,0,19,6,0,2,0,39,0,0,3,2,9,33,9,1.3653,177.8000,0,149,0.7457
5,2026,17,0,101,6,3,21,84,0,21,14,93,0,8,7,4,24,24,0,2,35,0,0,0,0,18,1,0,1,1,1,0,0,0,1,0,0,2,0,0,0,35,0,0,0,0,0,26,6,0.0000,79.1000,0,65,0.0000
5,2026,17,0,101,6,2,28,98,0,20,29,109,0,10,8,6,23,25,0,0,37,0,0,0,0,18,0,0,1,0,2,0,0,0,1,0,0,4,0,0,0,37,0,0,0,0,0,7,3,0.0000,98.7000,0,84,0.0000
5,2027,17,0,101,6,1,12,47,0,13,14,55,0,8,8,6,9,10,240,0,9,0,1,0,0,7,4,0,0,0,2,0,0,0,1,0,1,1,0,1,1,9,0,0,1,1,0,12,6,-0.2373,51.0000,0,36,-0.0403
5,2027,17,0,101,6,3,6,26,0,9,8,33,0,7,5,5,3,5,0,0,9,0,0,0,0,4,3,0,0,0,2,0,0,0,1,0,0,1,0,0,0,9,0,0,0,0,0,12,5,0.0000,30.9000,0,18,0.0000
5,2027,17,0,101,6,2,6,21,0,4,6,22,0,1,3,1,6,5,0,0,7,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0.0000,20.1000,0,18,0.0000
6,2021,1,0,100,1,3,13,59,0,20,13,68,0,9,11,11,15,10,0,0,16,0,0,0,0,15,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,6,2,0.0000,41.8000,0,39,0.0000
6,2021,1,0,100,1,1,31,125,0,33,30,147,0,20,19,19,33,28,584,2,18,0,1,1,1,25,4,0,1,0,4,0,0,0,2,1,13,2,0,2,0,18,0,0,3,1,0,15,4,-0.1392,78.4000,0,95,-0.2242
6,2021,1,0,100,1,2,18,66,0,13,17,79,0,11,8,8,18,18,0,2,17,0,0,0,0,10,0,0,1,0,3,0,0,0,1,1,0,2,0,0,0,17,0,0,0,0,0,9,2,0.0000,36.6000,0,56,0.0000
6,2023,17,0,101,6,3,22,95,0,29,23,109,0,9,12,8,16,27,0,1,41,0,0,0,0,23,2,0,1,1,3,0,0,0,0,4,0,0,0,0,0,41,0,0,0,0,0,2,0,0.0000,193.4000,0,67,0.0000
6,2023,17,0,101,6,1,40,164,0,49,34,183,0,14,25,22,40,40,663,1,42,0,2,6,20,36,3,0,1,1,9,0,0,0,0,4,38,4,0,24,4,42,0,0,1,2,0,7,2,-1.5429,332.4000,0,121,-0.7233
6,2023,17,0,101,6,2,18,69,0,20,11,74,0,5,13,14,24,13,0,0,36,0,0,0,0,13,1,0,0,0,6,0,0,0,0,0,0,4,0,0,0,36,0,0,0,0,0,5,2,0.0000,139.0000,0,54,0.0000
6,2023,17,0,101,6,21,1,7,0,3,0,8,0,1,0,0,2,2,25,2,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,2,2,-0.0035,9.9000,0,5,0.0000
6,2024,17,0,101,6,1,50,183,0,40,28,207,0,17,18,18,60,56,742,2,41,0,3,2,2,29,4,2,3,1,6,0,0,0,2,2,15,4,0,4,2,41,0,0,3,2,12,46,11,0.9611,272.3000,0,152,0.0643
6,2024,17,0,101,6,3,23,74,0,12,12,85,0,8,10,10,28,24,0,0,35,0,0,0,0,6,3,2,1,0,3,0,0,0,0,0,0,2,0,0,0,35,0,0,0,0,0,32,4,0.0000,114.9000,0,69,0.0000
6,2024,17,0,101,6,2,27,109,0,28,16,122,0,9,8,8,32,32,0,2,36,0,0,0,0,23,1,0,2,1,3,0,0,0,2,2,0,2,0,0,0,36,0,0,0,0,0,14,7,0.0000,157.4000,0,83,0.0000
6,2025,17,0,101,6,1,68,274,0,80,52,308,0,25,44,39,71,68,1113,0,36,0,5,0,0,62,8,0,4,2,8,0,0,0,1,5,7,6,0,0,0,36,0,0,6,1,0,35,11,-0.0094,197.4000,0,204,0.2141
6,2025,17,0,101,6,3,34,136,0,41,27,156,0,15,22,19,36,31,0,1,36,0,0,0,0,30,5,0,3,1,5,0,0,0,1,2,0,5,0,0,0,36,0,0,0,0,0,30,6,0.0000,96.9000,0,103,0.0000
6,2025,17,0,101,6,2,33,138,0,39,25,152,0,10,22,20,35,37,0,2,36,0,0,0,0,32,3,0,1,1,3,0,0,0,0,3,0,1,0,0,0,36,0,0,0,0,0,5,5,0.0000,100.5000,0,101,0.0000
7,2023,11,0,100,1,1,0,4,0,2,1,8,0,4,5,5,0,1,40,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,1,-0.0001,2.0000,1,2,-0.1064
7,2023,11,0,100,1,3,0,2,0,1,0,3,0,1,1,1,0,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0.0000,0.5000,1,1,0.0000
7,2023,11,0,100,1,2,0,2,0,1,1,5,0,3,4,4,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.0000,1.5000,1,1,0.0000
7,2024,11,0,100,1,1,1,3,0,0,0,5,0,1,0,0,1,2,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0.0000,1.8000,1,3,-0.0191
7,2024,11,0,100,1,2,0,3,0,0,0,4,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0.0000,1.4000,1,2,0.0000
7,2024,11,0,100,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0000,0.4000,1,1,0.0000
7,2025,11,0,100,1,1,0,1,0,1,0,3,0,2,3,3,0,0,16,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0000,0.3000,1,1,-0.0625
7,2025,11,0,100,1,2,0,1,0,1,0,3,0,2,2,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0000,0.3000,1,1,0.0000
7,2025,11,0,100,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,0.0000,1,0,0.0000
10,2021,1,0,100,1,3,63,231,0,49,51,265,0,27,28,28,69,67,0,2,48,0,0,0,0,31,11,2,3,2,5,0,0,0,4,2,0,3,0,0,0,48,0,0,0,0,0,13,4,0.0000,361.1000,0,191,0.0000
10,2021,1,0,100,1,1,82,299,0,63,67,339,0,33,32,32,91,83,1274,0,48,0,8,4,6,40,16,2,3,2,5,0,0,0,5,2,33,3,0,9,3,48,0,0,6,1,1,19,4,1.1877,452.5000,0,246,0.8279
10,2021,1,0,100,1,2,18,68,0,14,16,74,0,6,4,4,22,16,0,1,43,0,0,0,0,9,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43,0,0,0,0,0,6,0,0.0000,91.4000,0,55,0.0000
10,2022,1,0,100,1,1,86,313,0,64,104,356,0,36,30,29,86,59,1401,1,56,0,4,7,20,45,10,2,2,0,9,0,0,2,3,3,40,10,0,29,9,56,0,0,5,0,2,28,9,0.2175,605.4000,0,259,1.2237
10,2022,1,0,100,1,3,67,239,0,48,74,269,0,23,23,22,71,47,0,0,56,0,0,0,0,34,8,2,2,0,6,0,0,1,2,3,0,9,0,0,0,56,0,0,0,0,0,16,8,0.0000,451.7000,0,201,0.0000
10,2022,1,0,100,1,2,19,74,0,16,30,87,0,13,7,7,15,12,0,1,47,0,0,0,0,11,2,0,0,0,3,0,0,1,1,0,0,1,0,0,0,47,0,0,0,0,0,12,1,0.0000,153.7000,0,58,0.0000
10,2023,1,0,100,1,2,25,91,0,17,34,96,0,5,8,8,22,18,0,2,54,0,0,0,0,11,4,0,0,0,2,0,0,0,1,0,0,2,0,0,0,54,0,0,0,0,0,9,0,0.0000,124.8000,0,77,0.0000
10,2023,1,0,100,1,1,73,264,0,55,90,287,0,17,24,24,61,62,1157,2,57,0,5,0,3,35,13,2,2,0,7,0,0,0,1,2,16,5,0,4,1,57,0,0,4,1,14,21,0,2.6295,372.3000,0,221,1.7017
10,2023,1,0,100,1,3,48,173,0,38,56,191,0,12,16,16,39,44,0,0,56,0,0,0,0,24,9,2,2,0,5,0,0,0,0,2,0,3,0,0,0,56,0,0,0,0,0,12,0,0.0000,247.5000,0,144,0.0000
10,2024,1,0,100,1,1,113,420,0,92,107,482,25,49,55,51,99,122,1931,0,49,10,9,9,9,57,13,0,5,3,19,0,0,0,4,8,15,8,6,15,6,39,0,0,10,3,5,20,7,-1.1180,528.2000,0,339,-0.2252
10,2024,1,0,100,1,2,39,145,0,34,42,164,4,13,26,24,28,41,0,1,46,10,0,0,0,22,3,0,3,1,8,0,0,0,1,3,0,4,0,0,0,36,0,0,0,0,0,8,1,0.0000,183.6000,0,118,0.0000
10,2024,1,0,100,1,3,73,275,0,58,65,318,21,36,29,27,71,81,0,2,49,10,0,0,0,35,10,0,2,2,11,0,0,0,3,5,0,4,0,0,0,39,0,0,0,0,0,12,6,0.0000,344.6000,0,221,0.0000
10,2025,25,0,100,1,2,58,223,0,59,49,249,19,19,27,27,64,54,0,0,23,23,0,0,0,38,14,0,4,0,7,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0000,228.7000,0,174,0.0000
10,2025,25,0,100,1,1,159,629,0,177,128,676,54,32,83,80,171,154,2533,1,25,25,4,14,0,112,39,1,9,1,25,0,0,0,6,5,0,15,12,0,0,0,0,0,15,6,0,0,0,-1.1861,629.4000,0,478,1.8652
10,2025,25,0,100,1,3,101,406,0,118,79,427,35,13,56,53,107,100,0,1,25,25,0,0,0,74,25,1,5,1,18,0,0,0,2,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0.0000,400.7000,0,304,0.0000
10,2026,2,0,100,1,1,161,609,0,142,139,671,87,46,77,72,174,154,2576,2,25,25,12,9,0,98,27,1,5,0,17,1,0,1,5,10,0,10,16,0,0,0,1,0,10,3,0,0,0,0.7822,663.8000,0,485,2.9279
10,2026,2,0,100,1,2,39,164,0,47,37,179,58,12,20,19,43,38,0,2,25,25,0,0,0,36,6,1,0,0,5,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,181.6000,0,119,0.0000
10,2026,2,0,100,1,3,122,445,0,95,102,492,29,34,57,53,131,116,0,0,25,25,0,0,0,62,21,0,5,0,12,1,0,1,4,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0000,482.2000,0,366,0.0000
10,2026,2,0,100,1,21,10,43,0,12,15,47,4,4,7,7,11,5,182,2,4,1,0,1,1,7,3,0,0,0,2,0,0,0,0,0,2,1,0,2,0,3,0,0,0,0,0,0,0,-0.2817,24.8000,0,32,0.0000
11,2021,18,0,101,6,3,33,128,0,32,40,142,0,13,11,11,28,28,0,2,38,0,0,0,0,29,0,0,0,0,3,0,0,1,1,1,0,3,0,0,0,38,0,0,0,0,0,24,5,0.0000,241.2000,0,101,0.0000
11,2021,18,0,101,6,2,45,156,0,29,38,173,0,12,8,7,40,51,0,0,35,0,0,0,0,25,4,2,1,0,0,0,0,2,0,2,0,4,0,0,0,35,0,0,0,0,0,12,2,0.0000,327.3000,0,135,0.0000
11,2021,18,0,101,6,1,78,284,0,61,78,315,0,25,19,18,68,79,1194,2,39,0,3,2,17,54,4,2,1,0,3,0,0,3,1,3,31,7,0,20,3,39,0,0,5,2,1,36,7,4.8874,568.5000,0,236,3.0151
11,2021,11,0,100,1,3,7,29,0,9,2,36,1,6,4,3,7,12,0,1,8,1,0,0,0,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,3,0,0.0000,41.0000,0,22,0.0000
11,2021,11,0,100,1,2,6,28,0,7,5,31,3,3,6,6,11,4,0,2,7,1,0,0,0,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.0000,42.2000,0,20,0.0000
11,2021,11,0,100,1,21,1,7,0,2,2,8,0,0,2,2,2,1,32,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,-0.0066,1.2000,0,5,0.0000
11,2021,11,0,100,1,1,14,57,0,16,7,67,4,9,10,9,18,16,263,0,8,1,0,2,0,12,1,1,0,1,2,0,0,0,1,0,3,1,0,0,0,7,0,0,1,0,0,3,0,-0.4537,83.2000,0,42,-0.2360
11,2022,11,0,100,1,1,53,197,0,49,40,227,0,26,27,25,71,36,894,2,38,0,6,8,12,35,7,0,2,1,6,0,0,0,5,2,34,12,0,17,5,38,0,0,7,0,0,37,8,-0.6245,402.0000,0,161,-0.3602
11,2022,11,0,100,1,3,30,108,0,29,25,126,0,15,15,14,40,14,0,1,32,0,0,0,0,22,4,0,1,0,3,0,0,0,1,2,0,10,0,0,0,32,0,0,0,0,0,22,4,0.0000,208.8000,0,91,0.0000
