"team_id","league_id","game_id","date","time","innings","runs","hits","team_abbr","team_name","home/away","win","loss","division","league_abbr","ttl_wins","ttl_losses","below.500","winloss","RA","ttl_ra","ttl_runs","ttl_hits","ttl_rs_sq","ttl_ra_sq","gp","wp","pythag_win","pythag_loss","pythag_record","Primary Color","Division Standing","League Standing","season"
9,100,65,2028-06-06,1905,9,5,11,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",11,6,5,"11 - 6",11,80,122,184,14884,6400,17,0.699304641984589,12,5,"12 - 5","#87795E",2,4,"2028"
9,100,67,2028-06-07,1905,9,8,13,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",12,6,6,"12 - 6",7,87,130,197,16900,7569,18,0.690669827128203,12,6,"12 - 6","#87795E",2,4,"2028"
9,100,71,2028-06-09,1905,9,4,10,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",13,6,7,"13 - 6",2,89,134,207,17956,7921,19,0.693898056188894,13,6,"13 - 6","#87795E",2,4,"2028"
9,100,75,2028-06-10,1905,9,9,15,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",14,6,8,"14 - 6",3,92,143,222,20449,8464,20,0.707259710164978,14,6,"14 - 6","#87795E",2,4,"2028"
9,100,79,2028-06-11,1905,9,10,14,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",15,6,9,"15 - 6",4,96,153,236,23409,9216,21,0.71751724137931,15,6,"15 - 6","#87795E",2,4,"2028"
9,100,81,2028-06-12,1905,9,11,14,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",16,6,10,"16 - 6",6,102,164,250,26896,10404,22,0.721072386058981,16,6,"16 - 6","#87795E",2,4,"2028"
9,100,86,2028-06-15,1905,9,4,9,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",16,7,9,"16 - 7",8,110,168,259,28224,12100,23,0.699930562444202,16,7,"16 - 7","#87795E",2,4,"2028"
9,100,90,2028-06-16,1905,9,5,11,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",17,7,10,"17 - 7",0,110,173,270,29929,12100,24,0.712103547550501,17,7,"17 - 7","#87795E",2,4,"2028"
9,100,94,2028-06-17,1905,9,10,15,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",18,7,11,"18 - 7",6,116,183,285,33489,13456,25,0.713366705719459,18,7,"18 - 7","#87795E",2,4,"2028"
9,100,95,2028-06-19,1905,9,16,16,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",19,7,12,"19 - 7",3,119,199,301,39601,14161,26,0.736598340835534,19,7,"19 - 7","#87795E",2,4,"2028"
9,100,99,2028-06-20,1905,9,7,10,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",20,7,13,"20 - 7",3,122,206,311,42436,14884,27,0.740334961618981,20,7,"20 - 7","#87795E",2,4,"2028"
9,100,103,2028-06-21,1905,9,4,9,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",20,8,12,"20 - 8",9,131,210,320,44100,17161,28,0.719870717095705,20,8,"20 - 8","#87795E",2,4,"2028"
9,100,107,2028-06-22,1905,11,7,15,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",20,9,11,"20 - 9",8,139,217,335,47089,19321,29,0.709064899864478,21,8,"21 - 8","#87795E",2,4,"2028"
9,100,110,2028-06-24,1905,9,1,5,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",20,10,10,"20 - 10",4,143,218,340,47524,20449,30,0.69915996057258,21,9,"21 - 9","#87795E",2,4,"2028"
9,100,114,2028-06-25,1905,9,14,15,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",21,10,11,"21 - 10",11,154,232,355,53824,23716,31,0.694144957441321,22,9,"22 - 9","#87795E",2,4,"2028"
9,100,118,2028-06-26,1905,9,4,9,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",21,11,10,"21 - 11",5,159,236,364,55696,25281,32,0.6878002395742,22,10,"22 - 10","#87795E",2,4,"2028"
9,100,121,2028-06-27,1905,9,1,6,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",21,12,9,"21 - 12",7,166,237,370,56169,27556,33,0.670874888026276,22,11,"22 - 11","#87795E",2,4,"2028"
9,100,124,2028-06-29,1905,9,8,10,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",22,12,10,"22 - 12",7,173,245,380,60025,29929,34,0.667285501478533,23,11,"23 - 11","#87795E",2,4,"2028"
9,100,127,2028-06-30,1905,9,1,3,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",22,13,9,"22 - 13",3,176,246,383,60516,30976,35,0.661434879552311,23,12,"23 - 12","#87795E",2,4,"2028"
9,100,131,2028-07-01,1905,9,2,8,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",22,14,8,"22 - 14",4,180,248,391,61504,32400,36,0.654966774578293,24,12,"24 - 12","#87795E",2,4,"2028"
9,100,138,2028-07-04,1905,9,3,8,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",22,15,7,"22 - 15",9,189,251,399,63001,35721,37,0.638165758392253,24,13,"24 - 13","#87795E",2,4,"2028"
9,100,142,2028-07-05,1905,9,12,18,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",23,15,8,"23 - 15",7,196,263,417,69169,38416,38,0.642924199470186,24,14,"24 - 14","#87795E",2,4,"2028"
9,100,146,2028-07-06,1905,9,0,4,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",23,16,7,"23 - 16",1,197,263,421,69169,38809,39,0.640584193076367,25,14,"25 - 14","#87795E",2,4,"2028"
9,100,150,2028-07-09,1905,9,7,8,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",24,16,8,"24 - 16",3,200,270,429,72900,40000,40,0.645704162976085,26,14,"26 - 14","#87795E",2,4,"2028"
9,100,154,2028-07-10,1905,9,2,7,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",24,17,7,"24 - 17",6,206,272,436,73984,42436,41,0.63549218347363,26,15,"26 - 15","#87795E",2,4,"2028"
9,100,158,2028-07-11,1905,9,3,7,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",24,18,6,"24 - 18",4,210,275,443,75625,44100,42,0.631655878053873,27,15,"27 - 15","#87795E",2,4,"2028"
9,100,162,2028-07-14,1905,9,7,14,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",25,18,7,"25 - 18",6,216,282,457,79524,46656,43,0.630242510699001,27,16,"27 - 16","#87795E",2,4,"2028"
9,100,165,2028-07-15,1905,9,6,7,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",26,18,8,"26 - 18",1,217,288,464,82944,47089,44,0.637868848676874,28,16,"28 - 16","#87795E",2,4,"2028"
9,100,169,2028-07-16,1905,9,4,6,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",27,18,9,"27 - 18",1,218,292,470,85264,47524,45,0.642106214416965,29,16,"29 - 16","#87795E",2,4,"2028"
9,100,175,2028-07-19,1905,9,11,13,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",28,18,10,"28 - 18",7,225,303,483,91809,50625,46,0.644572222924302,30,16,"30 - 16","#87795E",2,4,"2028"
9,100,179,2028-07-20,1905,9,2,5,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",28,19,9,"28 - 19",9,234,305,488,93025,54756,47,0.629478755726379,30,17,"30 - 17","#87795E",2,4,"2028"
9,100,183,2028-07-21,1905,9,2,8,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",28,20,8,"28 - 20",3,237,307,496,94249,56169,48,0.626580595407465,30,18,"30 - 18","#87795E",2,4,"2028"
9,100,187,2028-07-22,1905,9,5,10,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",28,21,7,"28 - 21",6,243,312,506,97344,59049,49,0.622431950279105,30,19,"30 - 19","#87795E",2,4,"2028"
9,100,195,2028-07-25,1905,9,9,11,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",29,21,8,"29 - 21",4,247,321,517,103041,61009,50,0.628107284364523,31,19,"31 - 19","#87795E",2,4,"2028"
9,100,199,2028-07-26,1905,9,8,9,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",30,21,9,"30 - 21",7,254,329,526,108241,64516,51,0.626550588398733,32,19,"32 - 19","#87795E",2,4,"2028"
9,100,201,2028-07-27,1905,9,5,6,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",30,22,8,"30 - 22",6,260,334,532,111556,67600,52,0.622675210431133,32,20,"32 - 20","#87795E",2,4,"2028"
9,100,203,2028-08-11,1905,9,10,17,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",30,23,7,"30 - 23",11,271,344,549,118336,73441,53,0.617050011210938,33,20,"33 - 20","#87795E",2,4,"2028"
9,100,207,2028-08-12,1905,9,14,17,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",31,23,8,"31 - 23",10,281,358,566,128164,78961,54,0.618776101388051,33,21,"33 - 21","#87795E",2,4,"2028"
9,100,211,2028-08-13,1905,9,3,2,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",32,23,9,"32 - 23",1,282,361,568,130321,79524,55,0.621034573137316,34,21,"34 - 21","#87795E",2,4,"2028"
9,100,215,2028-08-14,1905,9,1,5,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",32,24,8,"32 - 24",7,289,362,573,131044,83521,56,0.610742665392771,34,22,"34 - 22","#87795E",2,4,"2028"
9,100,223,2028-08-17,1905,9,8,15,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",33,24,9,"33 - 24",2,291,370,588,136900,84681,57,0.617832756418646,35,22,"35 - 22","#87795E",2,4,"2028"
9,100,227,2028-08-18,1905,9,10,8,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",34,24,10,"34 - 24",2,293,380,596,144400,85849,58,0.627147132017946,36,22,"36 - 22","#87795E",2,4,"2028"
9,100,229,2028-08-19,1905,9,8,11,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",34,25,9,"34 - 25",10,303,388,607,150544,91809,59,0.621176548258119,37,22,"37 - 22","#87795E",2,4,"2028"
9,100,232,2028-08-21,1905,9,3,8,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",34,26,8,"34 - 26",9,312,391,615,152881,97344,60,0.61097412328904,37,23,"37 - 23","#87795E",2,4,"2028"
9,100,236,2028-08-22,1905,9,5,11,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",34,27,7,"34 - 27",9,321,396,626,156816,103041,61,0.603470370242095,37,24,"37 - 24","#87795E",2,4,"2028"
9,100,240,2028-08-23,1905,9,10,13,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",35,27,8,"35 - 27",8,329,406,639,164836,108241,62,0.603624618697291,37,25,"37 - 25","#87795E",2,4,"2028"
9,100,245,2028-08-26,1905,9,7,10,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",36,27,9,"36 - 27",5,334,413,649,170569,111556,63,0.604586619406292,38,25,"38 - 25","#87795E",2,4,"2028"
9,100,249,2028-08-27,1905,9,3,8,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",36,28,8,"36 - 28",5,339,416,657,173056,114921,64,0.600936880375863,38,26,"38 - 26","#87795E",2,4,"2028"
9,100,253,2028-08-28,1905,9,5,7,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",37,28,9,"37 - 28",3,342,421,664,177241,116964,65,0.602440475178872,39,26,"39 - 26","#87795E",2,4,"2028"
9,100,260,2028-08-31,1905,9,4,8,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",38,28,10,"38 - 28",3,345,425,672,180625,119025,66,0.602786584348406,40,26,"40 - 26","#87795E",2,4,"2028"
9,100,264,2028-09-01,1905,9,3,8,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",38,29,9,"38 - 29",4,349,428,680,183184,121801,67,0.600632818007443,40,27,"40 - 27","#87795E",2,4,"2028"
9,100,268,2028-09-02,1905,9,3,6,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",38,30,8,"38 - 30",9,358,431,686,185761,128164,68,0.591736879827984,40,28,"40 - 28","#87795E",2,4,"2028"
9,100,271,2028-09-05,1905,9,4,6,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",38,31,7,"38 - 31",13,371,435,692,189225,137641,69,0.578906952696212,40,29,"40 - 29","#87795E",2,4,"2028"
9,100,275,2028-09-06,1905,9,7,11,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",39,31,8,"39 - 31",2,373,442,703,195364,139129,70,0.584060055068417,41,29,"41 - 29","#87795E",2,4,"2028"
9,100,279,2028-09-07,1905,9,6,9,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",40,31,9,"40 - 31",2,375,448,712,200704,140625,71,0.58800746493852,42,29,"42 - 29","#87795E",2,4,"2028"
9,100,285,2028-09-10,1905,9,7,11,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",41,31,10,"41 - 31",3,378,455,723,207025,142884,72,0.591653829995799,43,29,"43 - 29","#87795E",2,4,"2028"
9,100,289,2028-09-11,1905,9,7,10,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",42,31,11,"42 - 31",3,381,462,733,213444,145161,73,0.595206424896474,43,30,"43 - 30","#87795E",2,4,"2028"
9,100,293,2028-09-12,1905,9,11,10,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",43,31,12,"43 - 31",8,389,473,743,223729,151321,74,0.596531129182776,44,30,"44 - 30","#87795E",2,4,"2028"
9,100,299,2028-09-15,1905,9,13,18,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",44,31,13,"44 - 31",6,395,486,761,236196,156025,75,0.602201309975753,45,30,"45 - 30","#87795E",2,4,"2028"
9,100,629,2028-09-16,1905,9,7,8,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",45,31,14,"45 - 31",4,399,493,769,243049,159201,76,0.604223741454319,46,30,"46 - 30","#87795E",2,4,"2028"
9,100,633,2028-09-17,1905,9,10,9,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",46,31,15,"46 - 31",7,406,503,778,253009,164836,77,0.605509219926049,47,30,"47 - 30","#87795E",2,4,"2028"
9,100,635,2028-09-20,1905,9,2,4,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",47,31,16,"47 - 31",1,407,505,782,255025,165649,78,0.606229526902067,47,31,"47 - 31","#87795E",2,4,"2028"
9,100,639,2028-09-21,1905,9,4,9,"SAS","San Antonio Sloths","home",1,0,"Western Division","PBE",48,31,17,"48 - 31",2,409,509,791,259081,167281,79,0.607654997396578,48,31,"48 - 31","#87795E",2,4,"2028"
9,100,643,2028-09-22,1905,9,0,6,"SAS","San Antonio Sloths","home",0,1,"Western Division","PBE",48,32,16,"48 - 32",7,416,509,797,259081,173056,80,0.599534406912623,48,32,"48 - 32","#87795E",2,4,"2028"
9,100,648,2028-09-25,1905,11,3,7,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",48,33,15,"48 - 33",4,420,512,804,262144,176400,81,0.597759859900033,48,33,"48 - 33","#87795E",2,4,"2028"
9,100,652,2028-09-26,1905,9,5,8,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",48,34,14,"48 - 34",7,427,517,812,267289,182329,82,0.594480203194712,49,33,"49 - 33","#87795E",2,4,"2028"
9,100,656,2028-09-27,1905,9,2,7,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",48,35,13,"48 - 35",7,434,519,819,269361,188356,83,0.588488083247946,49,34,"49 - 34","#87795E",2,4,"2028"
9,100,662,2028-09-30,1905,9,1,6,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",48,36,12,"48 - 36",2,436,520,825,270400,190096,84,0.587192939786665,49,35,"49 - 35","#87795E",2,4,"2028"
9,100,666,2028-10-01,1905,9,5,9,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",49,36,13,"49 - 36",2,438,525,834,275625,191844,85,0.589611289732581,50,35,"50 - 35","#87795E",2,4,"2028"
9,100,670,2028-10-02,1905,9,1,6,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",49,37,12,"49 - 37",6,444,526,840,276676,197136,86,0.583936244755304,50,36,"50 - 36","#87795E",2,4,"2028"
9,100,672,2028-10-05,1905,9,4,8,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",50,37,13,"50 - 37",2,446,530,848,280900,198916,87,0.585432749220535,51,36,"51 - 36","#87795E",2,4,"2028"
9,100,676,2028-10-06,1905,9,12,11,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",51,37,14,"51 - 37",7,453,542,859,293764,205209,88,0.588737266345073,52,36,"52 - 36","#87795E",2,4,"2028"
9,100,680,2028-10-07,1905,9,10,9,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",52,37,15,"52 - 37",3,456,552,868,304704,207936,89,0.59438202247191,53,36,"53 - 36","#87795E",2,4,"2028"
9,100,685,2028-10-10,1905,9,10,13,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",52,38,14,"52 - 38",12,468,562,881,315844,219024,90,0.590508312331267,53,37,"53 - 37","#87795E",2,4,"2028"
9,100,689,2028-10-11,1905,9,0,3,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",52,39,13,"52 - 39",1,469,562,884,315844,219961,91,0.589475648790138,54,37,"54 - 37","#87795E",2,4,"2028"
9,100,693,2028-10-12,1905,9,4,7,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",53,39,14,"53 - 39",1,470,566,891,320356,220900,92,0.591875193993231,54,38,"54 - 38","#87795E",2,4,"2028"
9,100,697,2028-10-15,1905,9,8,9,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",54,39,15,"54 - 39",1,471,574,900,329476,221841,93,0.597616253444026,56,37,"56 - 37","#87795E",2,4,"2028"
9,100,701,2028-10-16,1905,9,5,8,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",54,40,14,"54 - 40",6,477,579,908,335241,227529,94,0.595698064928834,56,38,"56 - 38","#87795E",2,4,"2028"
9,100,705,2028-10-17,1905,9,4,7,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",55,40,15,"55 - 40",0,477,583,915,339889,227529,95,0.599009900990099,57,38,"57 - 38","#87795E",2,4,"2028"
9,100,709,2028-10-18,1905,9,5,10,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",55,41,14,"55 - 41",8,485,588,925,345744,235225,96,0.595116090531509,57,39,"57 - 39","#87795E",2,4,"2028"
9,100,713,2028-10-20,1905,9,6,7,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",56,41,15,"56 - 41",3,488,594,932,352836,238144,97,0.597035432671156,58,39,"58 - 39","#87795E",2,4,"2028"
9,100,717,2028-10-21,1905,9,2,5,"SAS","San Antonio Sloths","away",1,0,"Western Division","PBE",57,41,16,"57 - 41",0,488,596,937,355216,238144,98,0.598651745988944,59,39,"59 - 39","#87795E",2,4,"2028"
9,100,721,2028-10-22,1905,9,4,7,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",57,42,15,"57 - 42",7,495,600,944,360000,245025,99,0.595016734845668,59,40,"59 - 40","#87795E",2,4,"2028"
9,100,725,2028-10-23,1905,9,3,9,"SAS","San Antonio Sloths","away",0,1,"Western Division","PBE",57,43,14,"57 - 43",5,500,603,953,363609,250000,100,0.592574424429889,59,41,"59 - 41","#87795E",2,4,"2028"
10,100,3,2028-05-15,1905,9,7,8,"DV","Death Valley Scorpions","away",1,0,"Western Division","PBE",1,0,1,"1 - 0",3,3,7,8,49,9,1,0.844827586206897,1,0,"1 - 0","#97162B",1,1,"2028"
10,100,7,2028-05-16,1905,12,10,15,"DV","Death Valley Scorpions","away",1,0,"Western Division","PBE",2,0,2,"2 - 0",8,11,17,23,289,121,2,0.704878048780488,1,1,"1 - 1","#97162B",1,1,"2028"
10,100,11,2028-05-17,1905,9,3,5,"DV","Death Valley Scorpions","away",1,0,"Western Division","PBE",3,0,3,"3 - 0",2,13,20,28,400,169,3,0.70298769771529,2,1,"2 - 1","#97162B",1,1,"2028"
10,100,15,2028-05-20,1905,9,4,8,"DV","Death Valley Scorpions","home",1,0,"Western Division","PBE",4,0,4,"4 - 0",2,15,24,36,576,225,4,0.719101123595506,3,1,"3 - 1","#97162B",1,1,"2028"
10,100,19,2028-05-21,1905,9,1,8,"DV","Death Valley Scorpions","home",0,1,"Western Division","PBE",4,1,3,"4 - 1",3,18,25,44,625,324,5,0.658587987355111,3,2,"3 - 2","#97162B",1,1,"2028"
10,100,23,2028-05-22,1905,9,6,9,"DV","Death Valley Scorpions","away",1,0,"Western Division","PBE",5,1,4,"5 - 1",0,18,31,53,961,324,6,0.747859922178988,4,2,"4 - 2","#97162B",1,1,"2028"
10,100,27,2028-05-23,1905,9,7,9,"DV","Death Valley Scorpions","away",1,0,"Western Division","PBE",6,1,5,"6 - 1",3,21,38,62,1444,441,7,0.76604774535809,5,2,"5 - 2","#97162B",1,1,"2028"
10,100,34,2028-05-26,1905,9,6,9,"DV","Death Valley Scorpions","home",1,0,"Western Division","PBE",7,1,6,"7 - 1",1,22,44,71,1936,484,8,0.8,6,2,"6 - 2","#97162B",1,1,"2028"
10,100,38,2028-05-27,1905,9,7,14,"DV","Death Valley Scorpions","home",1,0,"Western Division","PBE",8,1,7,"8 - 1",0,22,51,85,2601,484,9,0.843111831442463,8,1,"8 - 1","#97162B",1,1,"2028"
10,100,40,2028-05-28,1905,9,11,11,"DV","Death Valley Scorpions","home",1,0,"Western Division","PBE",9,1,8,"9 - 1",6,28,62,96,3844,784,10,0.830596369922213,8,2,"8 - 2","#97162B",1,1,"2028"
10,100,43,2028-05-30,1905,9,7,12,"DV","Death Valley Scorpions","away",0,1,"Western Division","PBE",9,2,7,"9 - 2",8,36,69,108,4761,1296,11,0.786032689450223,9,2,"9 - 2","#97162B",1,1,"2028"
10,100,47,2028-05-31,1905,9,5,10,"DV","Death Valley Scorpions","away",0,1,"Western Division","PBE",9,3,6,"9 - 3",10,46,74,118,5476,2116,12,0.721285563751317,9,3,"9 - 3","#97162B",1,1,"2028"
10,100,51,2028-06-01,1905,9,11,14,"DV","Death Valley Scorpions","away",1,0,"Western Division","PBE",10,3,7,"10 - 3",6,52,85,132,7225,2704,13,0.72766643166482,9,4,"9 - 4","#97162B",1,1,"2028"
10,100,58,2028-06-04,1905,9,8,16,"DV","Death Valley Scorpions","away",1,0,"Western Division","PBE",11,3,8,"11 - 3",2,54,93,148,8649,2916,14,0.747859922178988,10,4,"10 - 4","#97162B",1,1,"2028"
10,100,62,2028-06-05,1905,9,2,5,"DV","Death Valley Scorpions","away",1,0,"Western Division","PBE",12,3,9,"12 - 3",1,55,95,153,9025,3025,15,0.74896265560166,11,4,"11 - 4","#97162B",1,1,"2028"
10,100,66,2028-06-06,1905,9,9,11,"DV","Death Valley Scorpions","away",0,1,"Western Division","PBE",12,4,8,"12 - 4",13,68,104,164,10816,4624,16,0.700518134715026,11,5,"11 - 5","#97162B",1,1,"2028"
10,100,69,2028-06-09,1905,9,13,17,"DV","Death Valley Scorpions","home",1,0,"Western Division","PBE",13,4,9,"13 - 4",0,68,117,181,13689,4624,17,0.747501774695571,13,4,"13 - 4","#97162B",1,1,"2028"
10,100,73,2028-06-10,1905,9,3,5,"DV","Death Valley Scorpions","home",1,0,"Western Division","PBE",14,4,10,"14 - 4",0,68,120,186,14400,4624,18,0.756938603868797,14,4,"14 - 4","#97162B",1,1,"2028"
10,100,77,2028-06-11,1905,9,1,4,"DV","Death Valley Scorpions","home",0,1,"Western Division","PBE",14,5,9,"14 - 5",5,73,121,190,14641,5329,19,0.73314972458688,14,5,"14 - 5","#97162B",1,1,"2028"
10,100,82,2028-06-14,1905,9,1,7,"DV","Death Valley Scorpions","away",0,1,"Western Division","PBE",14,6,8,"14 - 6",3,76,122,197,14884,5776,20,0.720425943852856,14,6,"14 - 6","#97162B",1,1,"2028"
10,100,85,2028-06-15,1905,9,6,10,"DV","Death Valley Scorpions","away",0,1,"Western Division","PBE",14,7,7,"14 - 7",8,84,128,207,16384,7056,21,0.698976109215017,15,6,"15 - 6","#97162B",1,1,"2028"
10,100,89,2028-06-16,1905,9,9,11,"DV","Death Valley Scorpions","away",1,0,"Western Division","PBE",15,7,8,"15 - 7",1,85,137,218,18769,7225,22,0.722051242594445,16,6,"16 - 6","#97162B",1,1,"2028"
10,100,93,2028-06-17,1905,9,9,14,"DV","Death Valley Scorpions","away",1,0,"Western Division","PBE",16,7,9,"16 - 7",0,85,146,232,21316,7225,23,0.746855401002067,17,6,"17 - 6","#97162B",1,1,"2028"
10,100,96,2028-06-19,1905,9,11,13,"DV","Death Valley Scorpions","home",1,0,"Western Division","PBE",17,7,10,"17 - 7",2,87,157,245,24649,7569,24,0.76506921596623,18,6,"18 - 6","#97162B",1,1,"2028"
10,100,100,2028-06-20,1905,9,9,14,"DV","Death Valley Scorpions","home",1,0,"Western Division","PBE",18,7,11,"18 - 7",0,87,166,259,27556,7569,25,0.784512455516014,20,5,"20 - 5","#97162B",1,1,"2028"
10,100,104,2028-06-21,1905,9,4,10,"DV","Death Valley Scorpions","home",1,0,"Western Division","PBE",19,7,12,"19 - 7",1,88,170,269,28900,7744,26,0.788669359240258,21,5,"21 - 5","#97162B",1,1,"2028"
10,100,110,2028-06-24,1905,9,4,9,"DV","Death Valley Scorpions","away",1,0,"Western Division","PBE",20,7,13,"20 - 7",1,89,174,278,30276,7921,27,0.792627693274341,21,6,"21 - 6","#97162B",1,1,"2028"
10,100,114,2028-06-25,1905,9,11,13,"DV","Death Valley Scorpions","away",0,1,"Western Division","PBE",20,8,12,"20 - 8",14,103,185,291,34225,10609,28,0.763371548378463,21,7,"21 - 7","#97162B",1,1,"2028"
10,100,118,2028-06-26,1905,9,5,9,"DV","Death Valley Scorpions","away",1,0,"Western Division","PBE",21,8,13,"21 - 8",4,107,190,300,36100,11449,29,0.759216807924457,22,7,"22 - 7","#97162B",1,1,"2028"
10,100,121,2028-06-27,1905,9,7,8,"DV","Death Valley Scorpions","away",1,0,"Western Division","PBE",22,8,14,"22 - 8",1,108,197,308,38809,11664,30,0.76890614784142,23,7,"23 - 7","#97162B",1,1,"2028"
10,100,128,2028-06-30,1905,9,6,8,"DV","Death Valley Scorpions","home",1,0,"Western Division","PBE",23,8,15,"23 - 8",5,113,203,316,41209,12769,31,0.763440661010041,24,7,"24 - 7","#97162B",1,1,"2028"
10,100,132,2028-07-01,1905,9,6,7,"DV","Death Valley Scorpions","home",1,0,"Western Division","PBE",24,8,16,"24 - 8",3,116,209,323,43681,13456,32,0.764495860825735,24,8,"24 - 8","#97162B",1,1,"2028"
10,100,134,2028-07-02,1905,9,1,7,"DV","Death Valley Scorpions","home",0,1,"Western Division","PBE",24,9,15,"24 - 9",6,122,210,330,44100,14884,33,0.747660382476604,25,8,"25 - 8","#97162B",1,1,"2028"
10,100,137,2028-07-04,1905,9,8,10,"DV","Death Valley Scorpions","home",1,0,"Western Division","PBE",25,9,16,"25 - 9",0,122,218,340,47524,14884,34,0.76150493526471,26,8,"26 - 8","#97162B",1,1,"2028"
10,100,141,2028-07-05,1905,9,9,12,"DV","Death Valley Scorpions","home",1,0,"Western Division","PBE",26,9,17,"26 - 9",1,123,227,352,51529,15129,35,0.7730354946143,27,8,"27 - 8","#97162B",1,1,"2028"
10,100,145,2028-07-06,1905,9,0,5,"DV","Death Valley Scorpions","home",0,1,"Western Division","PBE",26,10,16,"26 - 10",3,126,227,357,51529,15876,36,0.764468511238039,28,8,"28 - 8","#97162B",1,1,"2028"
