"player_id","service.time","label","position_name"
344,2,"PBE","2B"
345,1,"PBE","2B"
345,3,"MIPBE","2B"
346,1,"MIPBE","LF"
346,3,"PBE","LF"
347,1,"MIPBE","CF"
348,4,"MIPBE","LF"
349,1,"MIPBE","RF"
349,3,"PBE","RF"
350,4,"MIPBE","LF"
351,4,"MIPBE","1B"
352,2,"MIPBE","1B"
353,2,"MIPBE","RF"
353,2,"PBE","RF"
354,2,"PBE","2B"
354,2,"MIPBE","2B"
355,2,"PBE","SS"
355,2,"MIPBE","SS"
356,2,"MIPBE","C"
356,2,"PBE","C"
357,1,"MIPBE","2B"
358,2,"PBE","SP"
358,2,"MIPBE","SP"
359,4,"MIPBE","CL"
360,3,"PBE","SP"
360,2,"MIPBE","SP"
361,2,"PBE","SP"
361,2,"MIPBE","SP"
362,2,"MIPBE","1B"
362,2,"PBE","1B"
363,2,"MIPBE","CL"
363,2,"PBE","CL"
364,2,"PBE","2B"
364,2,"MIPBE","2B"
365,2,"PBE","LF"
365,1,"MIPBE","LF"
366,1,"MIPBE","CF"
366,2,"PBE","CF"
367,2,"PBE","SP"
367,1,"MIPBE","SP"
368,1,"MIPBE","SP"
368,2,"PBE","SP"
369,3,"MIPBE","SP"
370,3,"MIPBE","SP"
371,3,"MIPBE","CL"
372,3,"MIPBE","C"
373,3,"MIPBE","LF"
374,2,"MIPBE","CL"
375,2,"PBE","3B"
375,1,"MIPBE","3B"
376,3,"MIPBE","3B"
376,1,"PBE","3B"
377,1,"MIPBE","2B"
377,2,"PBE","2B"
378,1,"MIPBE","LF"
379,1,"MIPBE","LF"
379,2,"PBE","LF"
380,3,"PBE","C"
381,1,"MIPBE","2B"
382,1,"MIPBE","1B"
383,1,"MIPBE","3B"
384,3,"MIPBE","LF"
385,2,"MIPBE","C"
386,3,"MIPBE","CL"
387,3,"MIPBE","CL"
388,3,"MIPBE","CL"
389,3,"MIPBE","CL"
390,1,"PBE","2B"
390,3,"MIPBE","2B"
391,3,"MIPBE","2B"
392,2,"MIPBE","RF"
392,1,"PBE","RF"
393,2,"MIPBE","CL"
394,1,"MIPBE","SP"
394,1,"PBE","SP"
395,2,"MIPBE","CL"
396,1,"MIPBE","SP"
396,1,"PBE","SP"
397,2,"MIPBE","CL"
398,1,"PBE","SP"
398,1,"MIPBE","SP"
399,1,"MIPBE","SP"
399,1,"PBE","SP"
400,1,"MIPBE","SP"
400,1,"PBE","SP"
401,1,"PBE","SP"
401,2,"MIPBE","SP"
402,1,"PBE","CL"
402,1,"MIPBE","CL"
403,2,"MIPBE","CL"
404,1,"MIPBE","CL"
404,1,"PBE","CL"
405,2,"MIPBE","C"
406,1,"MIPBE","C"
406,1,"PBE","C"
407,2,"MIPBE","C"
408,1,"PBE","1B"
408,1,"MIPBE","1B"
409,1,"PBE","2B"
409,1,"MIPBE","2B"
410,2,"MIPBE","2B"
411,2,"MIPBE","2B"
412,2,"MIPBE","3B"
413,2,"MIPBE","LF"
415,1,"PBE","1B"
415,1,"MIPBE","1B"
416,2,"MIPBE","3B"
417,1,"MIPBE","1B"
417,1,"PBE","1B"
418,1,"PBE","LF"
418,1,"MIPBE","LF"
419,1,"PBE","LF"
419,2,"MIPBE","LF"
420,1,"MIPBE","LF"
421,2,"PBE","CL"
422,2,"MIPBE","2B"
423,2,"MIPBE","CL"
424,1,"PBE","C"
424,1,"MIPBE","C"
425,2,"MIPBE","LF"
426,1,"MIPBE","SP"
426,1,"PBE","SP"
427,1,"MIPBE","CF"
427,1,"PBE","CF"
428,1,"PBE","1B"
428,1,"MIPBE","1B"
429,2,"MIPBE","C"
430,1,"MIPBE","2B"
430,1,"PBE","2B"
431,1,"PBE","1B"
432,2,"MIPBE","CF"
433,2,"MIPBE","LF"
434,1,"MIPBE","SP"
435,1,"PBE","C"
435,1,"MIPBE","C"
436,2,"MIPBE","1B"
436,1,"PBE","1B"
437,2,"MIPBE","2B"
438,2,"MIPBE","CL"
439,2,"MIPBE","2B"
440,2,"MIPBE","LF"
441,2,"MIPBE","SP"
442,2,"MIPBE","SP"
443,1,"MIPBE","1B"
444,1,"MIPBE","1B"
445,2,"MIPBE","CL"
446,2,"MIPBE","CL"
447,1,"MIPBE","2B"
448,1,"MIPBE","2B"
449,1,"MIPBE","2B"
450,1,"MIPBE","1B"
451,1,"MIPBE","1B"
452,1,"MIPBE","CL"
453,1,"MIPBE","CL"
454,1,"MIPBE","CL"
455,1,"MIPBE","CL"
456,1,"MIPBE","CL"
457,1,"MIPBE","CL"
458,1,"MIPBE","CL"
461,1,"MIPBE","CF"
463,1,"MIPBE","CL"
464,1,"MIPBE","CL"
465,1,"MIPBE","SP"
466,1,"PBE","CL"
467,1,"MIPBE","CL"
468,1,"MIPBE","C"
470,1,"MIPBE","1B"
472,1,"MIPBE","2B"
473,1,"MIPBE","LF"
474,1,"MIPBE","1B"
475,1,"MIPBE","LF"
476,1,"MIPBE","LF"
477,1,"MIPBE","LF"
478,1,"MIPBE","2B"
479,1,"PBE","CL"
480,1,"MIPBE","SP"
481,1,"MIPBE","SP"
482,1,"MIPBE","3B"
483,1,"MIPBE","C"
484,1,"MIPBE","1B"
485,1,"MIPBE","CL"
486,1,"MIPBE","SP"
487,1,"MIPBE","SP"
488,1,"MIPBE","SP"
489,1,"MIPBE","CL"
490,1,"MIPBE","LF"
491,1,"MIPBE","CL"
492,1,"MIPBE","SS"
493,1,"MIPBE","SP"
494,1,"MIPBE","SP"
495,1,"MIPBE","SP"
496,1,"MIPBE","SS"
497,1,"MIPBE","C"
